"pair"
"MED8, SEC61"
"MED8, SEN1"
"MED8, SEC39"
"MED8, TAF11"
"MED8, NSE5"
"MED8, RSE1"
"MED8, ORC1"
"MED8, POB3"
"BET5, MED8"
"MED8, PGA3"
"MED8, RSC9"
"ERB1, MED8"
"MED11, MED8"
"CEP3, MED8"
"MED8, ROT1"
"CEF1, MED8"
"MED8, RNA1"
"MED8, RNT1"
"GPI12, MED8"
"HAS1, MED8"
"LCB1, MED8"
"LIP1, MED8"
"MED8, POL1"
"DCP2, MED8"
"MED8, SPC98"
"MED8, SRV2"
"MED8, RPC34"
"MED8, SEC12"
"ARC35, MED8"
"DBP6, MED8"
"MED8, MVD1"
"DIS3, MED8"
"MED8, PRE6"
"MED8, RIB2"
"HRP1, MED8"
"MED7, MED8"
"MED8, UTP23"
"MED8, RAT1"
"MED8, SGT1"
"CDC21, MED8"
"MED8, RPO31"
"MED8, PFY1"
"MED8, THI80"
"MED8, RPB2"
"MED8, PUP1"
"MED4, MED8"
"LAS17, MED8"
"MED8, TOA1"
"MED8, RPB8"
"APC5, MED8"
"MED8, SEC63"
"MED8, RPT4"
"MED8, RRS1"
"MED8, MYO2"
"MED8, RPA190"
"MED8, RET3"
"GPI2, MED8"
"MED8, MOT1"
"MED8, SEC62"
"MED8, TBF1"
"MED8, MEX67"
"MED8, NAB3"
"HRR25, MED8"
"IPL1, MED8"
"CET1, MED8"
"MED8, NSL1"
"MED8, TIF6"
"HTS1, MED8"
"ASA1, MED8"
"MED8, SUA7"
"MED8, RDS3"
"MED8, PRE2"
"MED8, RPN7"
"MED8, SPN1"
"MED8, SGV1"
"MED8, NUT2"
"MED8, PRP4"
"MAK16, PGI1"
"BRN1, PGI1"
"CDC2, PGI1"
"NSE4, PGI1"
"PGI1, RRP42"
"CDC48, PGI1"
"PGI1, RPO21"
"CCT4, PGI1"
"PGI1, RPN5"
"PGI1, PSF1"
"LCB2, PGI1"
"PDC2, PGI1"
"PGI1, SSS1"
"PGI1, RRP1"
"PGI1, TAF12"
"PGI1, SEC1"
"CDC37, PGI1"
"PGI1, SUP35"
"PCF11, PGI1"
"PGI1, TFC6"
"GPI19, PGI1"
"PGI1, TFB3"
"CCA1, PGI1"
"MOB2, PGI1"
"ACT1, PGI1"
"CDC14, PGI1"
"DUO1, PGI1"
"PGI1, USE1"
"BRR6, PGI1"
"PGI1, PRP18"
"PGI1, PRP31"
"PGI1, TEL2"
"DAM1, PGI1"
"CBF2, PGI1"
"PGI1, RPN1"
"BRL1, PGI1"
"ORC6, PGI1"
"CDC23, PGI1"
"CTF8, PGI1"
"CAB2, PGI1"
"MOB1, PGI1"
"EXO70, PGI1"
"GCD14, PGI1"
"PGI1, SWD2"
"ASK1, PGI1"
"BET3, PGI1"
"ORC3, PGI1"
"PGI1, SED5"
"PGI1, SPC3"
"BOS1, PGI1"
"MSL5, PGI1"
"CDC123, PGI1"
"PGI1, UTP13"
"PGI1, STT4"
"PGI1, TAD3"
"PGI1, YLR317W"
"PGI1, SEC61"
"PGI1, SEC39"
"GAB1, PGI1"
"PGI1, PRP39"
"PGI1, RSC9"
"ARP9, PGI1"
"MCM1, PGI1"
"PGI1, UTP15"
"CEF1, PGI1"
"PGI1, RNA1"
"PGI1, PRP24"
"NOP2, PGI1"
"PGI1, POL1"
"PGI1, SEC12"
"NOG2, PGI1"
"HSP10, PGI1"
"PGI1, SGT1"
"LAS17, PGI1"
"DED1, PGI1"
"ESA1, PGI1"
"APC5, PGI1"
"PGI1, RPA190"
"PGI1, PRE10"
"CDC60, PGI1"
"CET1, PGI1"
"NSL1, PGI1"
"ASA1, PGI1"
"PGI1, SUA7"
"DPM1, PGI1"
"KRR1, TAF5"
"APC11, TAF5"
"NOP1, TAF5"
"TAF5, TSC13"
"CDC7, TAF5"
"MPS1, TAF5"
"ARP2, TAF5"
"LUC7, TAF5"
"SNU23, TAF5"
"CDC2, TAF5"
"NSE4, TAF5"
"KIN28, TAF5"
"RRP42, TAF5"
"CDC48, TAF5"
"RPN5, TAF5"
"CDC36, TAF5"
"SEC31, TAF5"
"TAF5, YRB1"
"DAD1, TAF5"
"FAL1, TAF5"
"DBF4, TAF5"
"MAK21, TAF5"
"LCB2, TAF5"
"RPS13, TAF5"
"TAF12, TAF5"
"SUP35, TAF5"
"CDC1, TAF5"
"CCT6, TAF5"
"CAB5, TAF5"
"TAF5, TCP1"
"SEC26, TAF5"
"PRP28, TAF5"
"RRP45, TAF5"
"NSE3, TAF5"
"GPI8, TAF5"
"SPC110, TAF5"
"TAF5, TFC6"
"GPI19, TAF5"
"TAF5, TSC11"
"RSP5, TAF5"
"GDI1, TAF5"
"COG3, TAF5"
"SMC1, TAF5"
"MOB2, TAF5"
"ACT1, TAF5"
"SEC53, TAF5"
"RPN11, TAF5"
"ECO1, TAF5"
"CDC14, TAF5"
"RSC8, TAF5"
"PRE4, TAF5"
"SCL1, TAF5"
"STT3, TAF5"
"ALG13, TAF5"
"RPT6, TAF5"
"DUO1, TAF5"
"HSF1, TAF5"
"NBP35, TAF5"
"TAF5, TAF6"
"CDC20, TAF5"
"SEC27, TAF5"
"TAF5, TIP20"
"SEC15, TAF5"
"GUS1, TAF5"
"TAF5, TFG2"
"TAF5, TFC4"
"TAF5, VAS1"
"ESP1, TAF5"
"MTR3, TAF5"
"TAF5, YIP1"
"TAF5, TYS1"
"SKI6, TAF5"
"TAF5, ZPR1"
"CRM1, TAF5"
"TAF1, TAF5"
"BRL1, TAF5"
"MED6, TAF5"
"RRP4, TAF5"
"ORC6, TAF5"
"DNA2, TAF5"
"KOG1, TAF5"
"ERG9, TAF5"
"CAB2, TAF5"
"PAN1, TAF5"
"STS1, TAF5"
"RPC17, TAF5"
"RRN7, TAF5"
"PAM16, TAF5"
"GCD14, TAF5"
"KRE9, TAF5"
"ARP3, TAF5"
"CDC11, TAF5"
"FIP1, TAF5"
"SWD2, TAF5"
"NTR2, TAF5"
"PRP16, TAF5"
"GRC3, TAF5"
"SSL1, TAF5"
"PAM18, TAF5"
"SED5, TAF5"
"STU2, TAF5"
"CLF1, TAF5"
"APC2, TAF5"
"SEC10, TAF5"
"NMT1, TAF5"
"GCD7, TAF5"
"TAF5, YHC1"
"TAD3, TAF5"
"AFG2, TAF5"
"SEN1, TAF5"
"GAB1, TAF5"
"TAF11, TAF5"
"NSE5, TAF5"
"PRP39, TAF5"
"RSE1, TAF5"
"POB3, TAF5"
"TAF13, TAF5"
"SEC65, TAF5"
"TAF5, TAF8"
"TAF4, TAF5"
"TAF5, TAP42"
"CEP3, TAF5"
"TAF5, VTI1"
"TAF5, TAF9"
"NOP2, TAF5"
"KRE33, TAF5"
"SEC12, TAF5"
"DBP6, TAF5"
"SMC5, TAF5"
"BRX1, TAF5"
"RAT1, TAF5"
"CDC21, TAF5"
"PFY1, TAF5"
"MED4, TAF5"
"TAF5, TOA1"
"MGE1, TAF5"
"DFR1, TAF5"
"ESA1, TAF5"
"APC5, TAF5"
"CLP1, TAF5"
"RPT4, TAF5"
"GPN2, TAF5"
"RPA190, TAF5"
"TAF5, TIM50"
"GPI2, TAF5"
"SEC62, TAF5"
"NAB3, TAF5"
"CET1, TAF5"
"HTS1, TAF5"
"ARP7, TAF5"
"SUA7, TAF5"
"RDS3, TAF5"
"PRE2, TAF5"
"SGV1, TAF5"
"NUT2, TAF5"
"RPC82, TAF5"
"CDC47, RFA1"
"CDC15, CDC47"
"CDC47, STU1"
"CDC10, CDC47"
"CDC47, CDC7"
"CDC2, CDC47"
"CDC47, NSE4"
"CDC47, CDC48"
"CDC47, CDC53"
"CDC36, CDC47"
"CDC47, PSF1"
"CDC47, DAD1"
"CDC47, HEM13"
"CDC47, DBF4"
"CDC47, RPS13"
"CDC47, SSS1"
"CDC47, SLU7"
"CDC47, PDS1"
"CDC47, TAF12"
"CDC47, SCC2"
"CAB5, CDC47"
"CDC47, PCF11"
"CDC47, SEC26"
"CDC47, NSE3"
"CDC47, FRQ1"
"CDC47, SYF1"
"CDC47, SLD5"
"CDC47, SMT3"
"CDC47, SCC4"
"CDC47, COG3"
"CCA1, CDC47"
"CDC47, MOB2"
"ACT1, CDC47"
"CDC14, CDC47"
"CDC47, RPN12"
"CDC47, ERG26"
"CDC47, SLD3"
"CDC43, CDC47"
"CDC47, DBF2"
"CDC47, GPI1"
"CDC47, ERG11"
"BRL1, CDC47"
"CDC47, MED6"
"CDC12, CDC47"
"CDC47, ORC6"
"CDC47, DNA2"
"CDC23, CDC47"
"CDC47, ERG9"
"CDC47, CTF8"
"CDC47, SEC24"
"CDC47, NUP159"
"CDC47, MCM10"
"CDC47, STS1"
"CDC47, PSF2"
"CDC47, EXO70"
"CDC47, CDC6"
"CDC47, ESS1"
"CDC47, NUP85"
"CDC47, TAH11"
"CDC47, CDC8"
"CDC47, PRI2"
"ASK1, CDC47"
"CDC47, RPT1"
"CDC47, ORC3"
"CDC47, GRC3"
"CDC47, SED5"
"CDC45, CDC47"
"CDC47, SEC10"
"CDC42, CDC47"
"CDC46, CDC47"
"CDC47, KAP95"
"CDC47, SEN1"
"CDC47, NBP1"
"CDC47, NSE5"
"CDC47, ORC1"
"CDC47, POB3"
"CDC47, TAF4"
"CDC47, ERB1"
"CDC47, SPC24"
"CDC47, LCB1"
"CDC47, NOP2"
"CDC47, POL1"
"CDC47, RFC4"
"CDC47, HSP10"
"CDC47, SGT1"
"CDC47, RPO31"
"CDC47, PFY1"
"CDC47, TOA1"
"APC5, CDC47"
"CDC47, SEC63"
"CDC47, RRS1"
"CDC47, MYO2"
"CDC47, RPA190"
"CDC47, ULP1"
"CDC47, TBF1"
"CDC47, CDC60"
"CDC47, CET1"
"CDC47, MCM4"
"CDC47, ORC4"
"AME1, MAK16"
"AME1, MTW1"
"AME1, CDC19"
"AME1, CDC24"
"AME1, BRN1"
"AME1, PKC1"
"AME1, KRR1"
"AME1, CDC10"
"AME1, RPT2"
"AME1, APC11"
"AME1, CDC7"
"AME1, MPS1"
"AME1, PRP11"
"AME1, USO1"
"AME1, UBC9"
"AME1, RPN6"
"AME1, CDC2"
"AME1, NSE4"
"AME1, RRP42"
"AME1, CDC48"
"AME1, CDC53"
"AME1, COP1"
"AME1, RPN5"
"AME1, CDC36"
"AME1, GLE1"
"AME1, CWC2"
"AME1, CDC13"
"AME1, DAD1"
"AME1, DBF4"
"AME1, MAK21"
"AME1, RPS13"
"AME1, PDC2"
"AME1, SSS1"
"AME1, RLI1"
"AME1, PDS1"
"AME1, TAF12"
"AME1, SEC1"
"AME1, CDC37"
"AME1, SUP35"
"AME1, CDC1"
"AME1, CAB5"
"AME1, SPC19"
"AME1, MSS4"
"AME1, TCP1"
"AME1, PCF11"
"AME1, SEC26"
"AME1, TRS23"
"AME1, NSE3"
"AME1, RSC3"
"AME1, TFB1"
"AME1, FCF1"
"AME1, BCP1"
"AME1, TFC6"
"AME1, FRQ1"
"AME1, UTP5"
"AME1, GPI19"
"AME1, TFB3"
"AME1, SEC20"
"AME1, CAB1"
"AME1, TSC11"
"AME1, PUP3"
"AME1, RSP5"
"AME1, GLC7"
"AME1, CDC4"
"AME1, GNA1"
"AME1, MOB2"
"ACT1, AME1"
"AME1, RPN11"
"AME1, CDC14"
"AME1, RSC8"
"AME1, PRE4"
"AME1, SCL1"
"AME1, STT3"
"AME1, RNA15"
"AME1, RPT6"
"AME1, DUO1"
"AME1, HSF1"
"AME1, NBP35"
"AME1, SPC105"
"AME1, SLD3"
"AME1, PRP43"
"AME1, CEG1"
"AME1, SEC27"
"AME1, TIP20"
"AME1, SWC4"
"AME1, PRP18"
"AME1, SMD1"
"AME1, VAS1"
"AME1, ESP1"
"AME1, TEL2"
"AME1, DAM1"
"AME1, CBF2"
"AME1, YIP1"
"AME1, OKP1"
"AME1, TYS1"
"AME1, SKI6"
"AME1, SDA1"
"AME1, ERG11"
"AME1, RPN1"
"AME1, BRL1"
"AME1, BCD1"
"AME1, MED6"
"AME1, CDC12"
"AME1, CIA2"
"AME1, DNA2"
"AME1, SPC97"
"AME1, GPI16"
"AME1, ERG9"
"AME1, SHQ1"
"AME1, MOB1"
"AME1, TID3"
"AME1, SLN1"
"AME1, DSN1"
"AME1, CDC35"
"AME1, SMC3"
"AME1, ARP4"
"AME1, EXO70"
"AME1, GWT1"
"AME1, PHS1"
"AME1, PAM16"
"AME1, KRE9"
"AME1, NUP85"
"AME1, CDC11"
"AME1, FIP1"
"AME1, NNF1"
"AME1, YJR141W"
"AME1, CDC16"
"AME1, CSE4"
"AME1, ASK1"
"AME1, SNU114"
"AME1, RSC4"
"AME1, DAD2"
"AME1, SSL1"
"AME1, SDO1"
"AME1, STU2"
"AME1, CFT2"
"AME1, UTP13"
"AME1, CDC42"
"AME1, DBP9"
"AME1, GSP1"
"AME1, CDC3"
"AME1, TAD3"
"AME1, KAP95"
"AME1, SEN1"
"AME1, GAB1"
"AME1, PRP39"
"AME1, RSE1"
"AME1, POB3"
"AME1, BET5"
"AME1, TAF13"
"AME1, TAF4"
"AME1, SEC59"
"AME1, TAP42"
"AME1, MCM1"
"AME1, UTP15"
"AME1, CTF13"
"AME1, MED11"
"AME1, SPC24"
"AME1, CEP3"
"AME1, VTI1"
"AME1, ERG8"
"AME1, TAF9"
"AME1, RNT1"
"AME1, GPI12"
"AME1, HAS1"
"AME1, LIP1"
"AME1, NOP2"
"AME1, SRV2"
"AME1, TIM23"
"AME1, ARC35"
"AME1, DIS3"
"AME1, PRE6"
"AME1, NUF2"
"AME1, HRP1"
"AME1, MED7"
"AME1, HSP10"
"AME1, RAT1"
"AME1, SGT1"
"AME1, PFY1"
"AME1, SMP3"
"AME1, RPB2"
"AME1, PUP1"
"AME1, LAS17"
"AME1, TOA1"
"AME1, MGE1"
"AME1, ESA1"
"AME1, SEC63"
"AME1, RPT4"
"AME1, RRS1"
"ALA1, AME1"
"AME1, PRE10"
"AME1, MRS6"
"AME1, RET3"
"AME1, ULP1"
"AME1, ERG10"
"AME1, TBF1"
"AME1, NAB3"
"AME1, HRR25"
"AME1, IPL1"
"AME1, NIP7"
"AME1, NSL1"
"AME1, CCL1"
"AME1, ARP7"
"AME1, DIB1"
"AME1, ASA1"
"AME1, SUA7"
"AME1, SRP54"
"AME1, RDS3"
"AME1, PRE2"
"AME1, RPN7"
"AME1, ORC4"
"AME1, SEC23"
"ARC40, TFC3"
"ARC40, CDC15"
"ARC40, LSM2"
"ARC40, POL12"
"ARC40, PRP6"
"ARC40, KRR1"
"APC11, ARC40"
"ARC40, TSC13"
"ARC40, ARP2"
"ARC40, QRI1"
"ARC40, NSE4"
"ARC40, KIN28"
"ARC40, CDC48"
"ARC40, CCT4"
"ARC40, CDC36"
"ARC40, GLE1"
"ARC40, DAD1"
"ARC40, DBF4"
"ARC40, LCB2"
"ARC40, RPS13"
"ARC40, SLU7"
"APC4, ARC40"
"ARC40, TAF12"
"ARC40, SEC5"
"ARC40, CDC1"
"ARC40, CCT6"
"ARC40, SPC19"
"ARC40, MSS4"
"ARC40, TCP1"
"ARC40, PCF11"
"ARC40, GPI11"
"ARC40, GPI8"
"ARC40, FCF1"
"ARC40, UTP5"
"ARC40, TFB3"
"ARC40, SMT3"
"ARC40, PUP3"
"ARC40, COG3"
"ARC40, MOB2"
"ACT1, ARC40"
"ARC40, ERG26"
"ARC40, STT3"
"ARC40, HSF1"
"ARC40, NBP35"
"ARC40, CDC20"
"ARC40, SEC27"
"ARC40, SEC15"
"ARC40, GUS1"
"ARC40, BRR6"
"ARC40, TFG2"
"ARC40, PRP18"
"ARC40, SNU71"
"ARC40, TFC4"
"ARC40, SMD1"
"ARC40, DBF2"
"ARC40, VAS1"
"ARC40, TEL2"
"ARC40, NOP7"
"ARC40, DAM1"
"ARC40, CBF2"
"ARC40, MTR3"
"ARC40, SKI6"
"ARC40, ZPR1"
"ARC40, TAF1"
"ARC40, CWC22"
"ARC40, DED81"
"ARC40, BRL1"
"ARC40, CDC12"
"ARC40, CIA2"
"ARC40, DNA2"
"ARC40, CTF8"
"ARC40, UTP9"
"ARC40, BET1"
"ARC40, NEO1"
"ARC15, ARC40"
"ARC40, MOB1"
"ARC40, MCM10"
"ARC40, RPC17"
"ARC40, NUP192"
"ARC40, SMC3"
"ARC40, ARP4"
"ARC40, SSC1"
"ARC40, CCT5"
"ARC40, ARP3"
"ARC40, CDC11"
"ARC40, NNF1"
"ARC40, URA6"
"ARC40, CSE4"
"ARC40, RRN3"
"ARC40, SNU114"
"ARC40, NTR2"
"ARC40, PRP19"
"ARC40, STU2"
"ARC40, RGR1"
"ARC40, SMC4"
"APC2, ARC40"
"ARC40, EMG1"
"ARC40, PWP1"
"ARC40, SEC13"
"ARC40, CDC46"
"ARC40, DBP9"
"ARC40, GSP1"
"ARC40, STT4"
"ARC40, YLR317W"
"ARC40, KAP95"
"ARC40, NSE5"
"ARC40, POB3"
"ARC40, PGA3"
"ARC40, RSC9"
"ARC40, MCM1"
"ARC40, UTP15"
"ARC40, ROT1"
"ARC40, TAF7"
"ARC40, RNA1"
"ARC40, LCB1"
"ARC40, RLP7"
"ARC40, LST8"
"ARC40, NOP2"
"ARC40, GCD10"
"ARC40, POL1"
"ARC40, DCP2"
"ARC40, SRV2"
"ARC35, ARC40"
"ARC40, MVD1"
"ARC40, HSP10"
"ARC40, PFY1"
"ARC40, THI80"
"ARC40, MED4"
"ARC40, LAS17"
"APC5, ARC40"
"ARC40, SEC63"
"ARC40, MOT1"
"ARC40, SEC62"
"ARC40, TBF1"
"ARC40, HRR25"
"ARC40, NIP7"
"ARC40, NSL1"
"ARC40, TIF6"
"ARC40, CCL1"
"ARC40, HTS1"
"ARC40, SEC8"
"ARC40, DIB1"
"ARC40, SUA7"
"ARC40, PRE2"
"ARC40, RPN7"
"ARC40, SGV1"
"ARC40, NUT2"
"ABD1, CDC24"
"ABD1, LSM2"
"ABD1, STU1"
"ABD1, ILS1"
"ABD1, IPP1"
"ABD1, KRR1"
"ABD1, RSC6"
"ABD1, APC11"
"ABD1, TSC13"
"ABD1, PRP9"
"ABD1, CDC2"
"ABD1, QRI1"
"ABD1, NSE4"
"ABD1, RPO21"
"ABD1, CWC2"
"ABD1, PSF1"
"ABD1, RPC11"
"ABD1, MAK21"
"ABD1, PDC2"
"ABD1, RRP1"
"ABD1, RLI1"
"ABD1, SUP35"
"ABD1, SCC2"
"ABD1, CDC1"
"ABD1, TCP1"
"ABD1, SNU56"
"ABD1, YCG1"
"ABD1, RPB7"
"ABD1, GPI19"
"ABD1, CCA1"
"ABD1, MOB2"
"ABD1, ACT1"
"ABD1, SAD1"
"ABD1, STT3"
"ABD1, CEG1"
"ABD1, BRR6"
"ABD1, DAM1"
"ABD1, YIP1"
"ABD1, MES1"
"ABD1, CAB4"
"ABD1, YHR020W"
"ABD1, MAS2"
"ABD1, CDC12"
"ABD1, CIA2"
"ABD1, NEO1"
"ABD1, SHQ1"
"ABD1, NUP159"
"ABD1, PAN1"
"ABD1, ESS1"
"ABD1, ARP3"
"ABD1, CDC11"
"ABD1, YJR141W"
"ABD1, YJU2"
"ABD1, SNU114"
"ABD1, SSL1"
"ABD1, STU2"
"ABD1, NMT1"
"ABD1, YHC1"
"ABD1, TAD3"
"ABD1, SEC39"
"ABD1, TAF4"
"ABD1, TAP42"
"ABD1, RNA14"
"ABD1, PDS5"
"ABD1, MED11"
"ABD1, SPC24"
"ABD1, RLP7"
"ABD1, NOP2"
"ABD1, POL1"
"ABD1, PRP2"
"ABD1, NUF2"
"ABD1, CDC21"
"ABD1, PUP1"
"ABD1, DFR1"
"ABD1, RRS1"
"ABD1, ULP1"
"ABD1, NAB3"
"ABD1, TIF6"
"ABD1, SUA7"
"ABD1, EFB1"
"ABD1, RFA1"
"ABD1, MCM2"
"ABD1, ERD2"
"ABD1, CDC27"
"ABD1, BRN1"
"ABD1, CDS1"
"ABD1, CDC10"
"ABD1, MCD1"
"ABD1, MPS1"
"ABD1, PRP11"
"ABD1, LUC7"
"ABD1, RRP42"
"ABD1, CDC48"
"ABD1, CDC53"
"ABD1, CCT4"
"ABD1, RPN5"
"ABD1, CDC36"
"ABD1, GLE1"
"ABD1, NHP2"
"ABD1, TIM22"
"ABD1, CDC13"
"ABD1, DAD1"
"ABD1, FAL1"
"ABD1, DBF4"
"ABD1, LCB2"
"ABD1, RPS13"
"ABD1, SSS1"
"ABD1, PDS1"
"ABD1, TAF12"
"ABD1, SEC1"
"ABD1, SEC5"
"ABD1, CCT6"
"ABD1, SLY1"
"ABD1, CAB5"
"ABD1, SPC19"
"ABD1, PCF11"
"ABD1, FMN1"
"ABD1, SEC26"
"ABD1, PRP28"
"ABD1, TRS23"
"ABD1, NSE3"
"ABD1, SRP101"
"ABD1, RSC3"
"ABD1, GPI8"
"ABD1, BCP1"
"ABD1, FRQ1"
"ABD1, RPT3"
"ABD1, UTP5"
"ABD1, SYF1"
"ABD1, GPI17"
"ABD1, SLD5"
"ABD1, SEC20"
"ABD1, SMT3"
"ABD1, RBA50"
"ABD1, CAB1"
"ABD1, TSC11"
"ABD1, PUP3"
"ABD1, RSP5"
"ABD1, GDI1"
"ABD1, SCC4"
"ABD1, COG3"
"ABD1, SMC1"
"ABD1, CDC4"
"ABD1, YPT1"
"ABD1, RPN11"
"ABD1, ECO1"
"ABD1, RSC8"
"ABD1, PRE4"
"ABD1, RET2"
"ABD1, ERG26"
"ABD1, RPT6"
"ABD1, DUO1"
"ABD1, HSF1"
"ABD1, NBP35"
"ABD1, TAF6"
"ABD1, CDC20"
"ABD1, PRP43"
"ABD1, SEC27"
"ABD1, CDC43"
"ABD1, GUS1"
"ABD1, SWC4"
"ABD1, TFG2"
"ABD1, PRP31"
"ABD1, DBF2"
"ABD1, ESP1"
"ABD1, COG2"
"ABD1, CBF2"
"ABD1, OKP1"
"ABD1, SKI6"
"ABD1, TAF1"
"ABD1, CWC22"
"ABD1, ERG11"
"ABD1, DED81"
"ABD1, RPN1"
"ABD1, BCD1"
"ABD1, MED6"
"ABD1, IPI1"
"ABD1, RPF1"
"ABD1, CDC23"
"ABD1, GPI16"
"ABD1, CTF8"
"ABD1, UTP9"
"ABD1, TIM44"
"ABD1, MET30"
"ABD1, MOB1"
"ABD1, RHO3"
"ABD1, TID3"
"ABD1, MCM10"
"ABD1, DSN1"
"ABD1, STS1"
"ABD1, CDC35"
"ABD1, RRN7"
"ABD1, PSF2"
"ABD1, SMC3"
"ABD1, CDC6"
"ABD1, SUI2"
"ABD1, NUP85"
"ABD1, SSC1"
"ABD1, CDC8"
"ABD1, NNF1"
"ABD1, MAK11"
"ABD1, URA6"
"ABD1, CSE4"
"ABD1, RRN3"
"ABD1, RPT1"
"ABD1, HYM1"
"ABD1, GRC3"
"ABD1, PRP19"
"ABD1, COF1"
"ABD1, RSC58"
"ABD1, SPC3"
"ABD1, BOS1"
"ABD1, CDC45"
"ABD1, CFT2"
"ABD1, CLF1"
"ABD1, EMG1"
"ABD1, UTP13"
"ABD1, CDC46"
"ABD1, STT4"
"ABD1, CDC3"
"ABD1, KAP95"
"ABD1, SEC61"
"ABD1, AFG2"
"ABD1, GAB1"
"ABD1, TAF11"
"ABD1, NSE5"
"ABD1, PRP39"
"ABD1, RSE1"
"ABD1, POB3"
"ABD1, TAF13"
"ABD1, RSC9"
"ABD1, ERO1"
"ABD1, ARP9"
"ABD1, VTI1"
"ABD1, ROT1"
"ABD1, TAF7"
"ABD1, RNA1"
"ABD1, RNT1"
"ABD1, PRP24"
"ABD1, GPI12"
"ABD1, LCB1"
"ABD1, LST8"
"ABD1, DCP2"
"ABD1, SRV2"
"ABD1, SEC12"
"ABD1, ARC35"
"ABD1, DBP6"
"ABD1, DIS3"
"ABD1, PRE6"
"ABD1, RIB2"
"ABD1, BRX1"
"ABD1, RFC4"
"ABD1, TPT1"
"ABD1, HRP1"
"ABD1, MED7"
"ABD1, RAT1"
"ABD1, SGT1"
"ABD1, OST2"
"ABD1, PFY1"
"ABD1, RPB2"
"ABD1, MED4"
"ABD1, LAS17"
"ABD1, TOA1"
"ABD1, MGE1"
"ABD1, ESA1"
"ABD1, CLP1"
"ABD1, SEC63"
"ABD1, GPN2"
"ABD1, MYO2"
"ABD1, KRE5"
"ABD1, RPA190"
"ABD1, PRE10"
"ABD1, GPI2"
"ABD1, MOT1"
"ABD1, SEC16"
"ABD1, SEC62"
"ABD1, TBF1"
"ABD1, HRR25"
"ABD1, CET1"
"ABD1, NSL1"
"ABD1, DIM1"
"ABD1, HTS1"
"ABD1, SEC8"
"ABD1, ASA1"
"ABD1, SRP54"
"ABD1, PRE2"
"ABD1, RPN7"
"ABD1, NUT2"
"ABD1, PRP4"
"ABD1, RPC82"
"EFB1, PRP5"
"CDC19, PRP5"
"CDC24, PRP5"
"PRP5, RFA1"
"BRN1, PRP5"
"KRR1, PRP5"
"CDC10, PRP5"
"PRP5, PRP9"
"PRP11, PRP5"
"PRP5, USO1"
"PRP5, UBC9"
"LUC7, PRP5"
"CDC2, PRP5"
"PRP5, QRI1"
"KIN28, PRP5"
"CDC48, PRP5"
"PRP5, RPO21"
"PRP5, RPN5"
"NOP14, PRP5"
"GLE1, PRP5"
"NHP2, PRP5"
"CDC13, PRP5"
"PRP5, YRB1"
"DAD1, PRP5"
"PRP5, RPC11"
"DBF4, PRP5"
"CDC34, PRP5"
"LCB2, PRP5"
"PRP5, RPS13"
"APC4, PRP5"
"PRP5, TAF12"
"PRP5, SUP35"
"PRP5, SCC2"
"CCT6, PRP5"
"CAB5, PRP5"
"PCF11, PRP5"
"PRP28, PRP5"
"NSE3, PRP5"
"GPI11, PRP5"
"PRP5, TFB1"
"PRP5, YCG1"
"GPI8, PRP5"
"GPI19, PRP5"
"PRP5, SMT3"
"PRP5, RBA50"
"PRP5, SCC4"
"ACT1, PRP5"
"PRP5, SEC53"
"CDC14, PRP5"
"CDC26, PRP5"
"ERG26, PRP5"
"PRP5, RPT6"
"NUP145, PRP5"
"PRP5, SPC105"
"PRP5, TAF6"
"PRP5, SEC27"
"GPI10, PRP5"
"CDC43, PRP5"
"PRP5, SWC4"
"PRP31, PRP5"
"DAM1, PRP5"
"NUP57, PRP5"
"MTR3, PRP5"
"PRP5, YIP1"
"GPI1, PRP5"
"CRM1, PRP5"
"ERG11, PRP5"
"DED81, PRP5"
"MAS2, PRP5"
"BRL1, PRP5"
"MED6, PRP5"
"CDC12, PRP5"
"DNA2, PRP5"
"CDC23, PRP5"
"CTF8, PRP5"
"BET1, PRP5"
"NEO1, PRP5"
"PRP5, RHO3"
"PAN1, PRP5"
"PRI1, PRP5"
"PRP5, RPC17"
"PRP5, RRN7"
"PRP5, SMC3"
"EXO70, PRP5"
"PHS1, PRP5"
"GCD14, PRP5"
"CDC6, PRP5"
"PRP21, PRP5"
"HYS2, PRP5"
"ESS1, PRP5"
"NUP85, PRP5"
"PRP5, TAH11"
"CDC8, PRP5"
"MAK11, PRP5"
"PRP5, YJU2"
"GFA1, PRP5"
"PRP5, RRN3"
"PRP5, YKT6"
"PRP5, TOR2"
"BET3, PRP5"
"ORC3, PRP5"
"GRC3, PRP5"
"PRP19, PRP5"
"PRP5, SSL1"
"PRP5, SED5"
"FRS1, PRP5"
"PRP5, RGR1"
"BOS1, PRP5"
"PRP5, SMC4"
"PRP5, SEN2"
"CFT2, PRP5"
"CLF1, PRP5"
"EMG1, PRP5"
"PRP5, UTP13"
"PRP5, SEC22"
"CDC46, PRP5"
"PRP5, YHC1"
"PRP5, TAD3"
"PRP5, YLR317W"
"PRP5, RPP0"
"KAP95, PRP5"
"NBP1, PRP5"
"GAB1, PRP5"
"NSE5, PRP5"
"PRP5, RSE1"
"POB3, PRP5"
"PRP5, TAF13"
"PRP5, TAF8"
"PDS5, PRP5"
"PRP5, VTI1"
"PRP5, RNA1"
