"gene","scale_to_500","scale_to_2000","scale_to_4000","scale_to_11165","h_cent"
"POLM",,0.0246871960885423,0.0170045396973284,0.0597468206520305,0
"OR7A5",,0.0246334282775553,0.108103420530741,0.0729885752163119,0
"NPPC",,0.0245438651450331,0.0187661412829484,0.033958315289861,0
"ITGA7",,0.0245050177201921,0.0493748897038036,0.0827898595797738,0
"CSRNP3",,0.0244231460694035,0.0383929826390245,0.257705580147767,0
"GTF2A1L /// STON1-GTF2A1L",,0.0243358912884158,0.0456784373857255,0.0673211418921746,0
"CCL20",,0.0242619061274473,0.025065324278504,0.308515030550477,0
"MAN1A2",,0.02413044800185,0.0403075810956235,0.0181739985347714,0
"KRT4",,0.0241039722528164,0.00961870741296094,0.0560096164102511,0
"CDKN3",,0.0240906708872947,0.00242618877541346,0.0437417635550192,0
"RAD54L",,0.0240738185605717,0.110473152101007,0.017050201514588,0
"FZD9",,0.0240328623273544,0.0104003026485795,0.0502735690777826,0
"PCDHB13",,0.0239320045985719,0.041019432971059,0.114816178889979,0
"KCNQ1",,0.0239127464162712,0.0749961052440126,0.0582761741414989,0
"LDB2",,0.0238924542376054,0.0189620999796248,0.0212518128135781,0
"SPOCK1",,0.0237836714708927,0.0578666393482443,0.0913739560813921,0
"IL1R2",,0.0237822928090725,0.0751025353162036,0.0751259108381965,0
"TRPC6",,0.0237097838139674,0.0994363335422074,0.0696558464862573,0
"ZCCHC24",,0.0236830178203401,0.077482219007961,0.0402085528918297,0
"SETBP1",,0.0236742220486287,0.0575226598413346,0.0192200681823288,0
"GABRE /// MIR224 /// MIR452",,0.0236441363824607,0.0835728202353712,0.0369369759235142,0
"CYP4F11",,0.0236276899446618,0.0994770032071968,0.0163557756393907,0
"TNFRSF4",,0.0236085338014761,0.0152611669406149,0.0709331833578693,0
"TMOD2",,0.0235988559583042,0.0319496541388392,0.304109107530706,0
"TPX2",,0.0235256122815712,0.0655898870776072,0.0678571269153483,0
"EREG",,0.0235152360373456,0.0448001998955151,0.0214334679777877,0
"ZNF37BP",,0.0235129934443519,0.0371309215432715,0.0178844367880265,0
"SLC6A1",,0.0234943202863105,0.0177827298764151,0.1326254243819,0
"PTGER3",,0.0234643003786833,0.0437368833782029,0.242766863188449,0
"ORC1",,0.0234306705539216,0.0097449073712575,0.0406394623952606,0
"IGLL3P",,0.0234092423397757,0.0333479498710159,0.185829720334229,
"KCTD3",,0.0233707055673514,0.10578831879068,0.0624206567679813,0
"CLDN1",,0.0233370757425897,0.0646244147423768,0.013404157092012,0
"ZNF670 /// ZNF670-ZNF695 /// ZNF695",,0.0233023643032092,0.0346154338046018,0.0937937858608314,0
"EHHADH",,0.0232785597114522,0.0235731519390301,0.0235005022295914,0
"EGF",,0.0232759202996781,0.0854839254131513,0.0515373949740482,0
"NUP54",,0.0231998966239459,0.0287998530119571,0.125095779970517,0
"ABCD2",,0.0231649380231536,0.0499916622350733,0.216363864169908,0
"SPATA1",,0.0231563145841698,0.000267833758223975,0.0927850334869094,0
"RAD51",,0.0231516842758855,0.0408854257450406,0.215342345837164,0
"COL4A6",,0.0231476185840375,0.0878317519560872,0.0438423045417545,0
"BCL2L11",,0.022996650579656,0.037399787461786,0.0474078569763319,0
"AGBL3",,0.0229173140339907,0.0366856855133392,0.0619584565705292,0
"EXTL1",,0.0227715432218655,0.00739632810605524,0.0255932939175546,0
"SALL1",,0.0227695047071018,0.0463226446201572,0.198644584457194,
"ERBB2",,0.0227561534557906,0.00777350994932054,0.114563622315353,0
"COL5A2",,0.0226468219453928,0.0342701236789761,0.171365011077494,0
"BAIAP2L2",,0.0226258268306016,0.0138678294628508,0.0110027171393743,0
"UPK3B",,0.0225861472200895,0.00144623260689642,0.0701929107766122,0
"GLUL",,0.0225569232175591,0.0598411739223365,0.0651324927537884,0
"ABCA6",,0.0225519278359969,0.0429867932116362,0.0876555504187235,0
"RFPL1",,0.0223414506197587,0.00791357051924232,0.0574655558918811,
"LDHB",,0.0223198840859236,0.0302843087341326,0.00828799572470406,0
"SMARCE1P2 /// SMARCE1P2",,0.0222958618107213,0.0449699169133528,0.061338296761457,0
"LRRC37A2 /// LRRC37A4P",,0.0222848053057292,0.0245928073273781,0.045500389155571,
"MCM2",,0.0222690164533379,0.0937040993389185,0.100165569888405,0
"PENK",,0.0222457674078736,0.0432635910422048,0.26784376501064,0
"MCCC2",,0.0221937433319848,0.0110643161911619,0.0160553165158091,0
"RASSF9",,0.0221723287230542,0.0126405506108341,0.02518872980927,0
"NPAS2",,0.022142145552843,0.0239178161803885,0.0943909105643951,0
"RGS2",,0.0221090055158332,0.0225591330645132,0.0410314780090059,0
"PRKAR2B",,0.0220547592547737,0.0586203587692651,0.0845603732277839,0
"TTLL7",,0.0219898419698231,0.0225800393184274,0.0938562544896161,0
"GALK1",,0.0219143602351682,0.00447570743729593,0.0978027882391463,0
"FBLN1",,0.0219119475769829,0.0187469072055959,0.0417303800240236,0
"TAP1",,0.0218931315641805,0.139678944386664,0.029187620098436,0
"ZNF214",,0.0218930748757833,0.00365019247619271,0.0372056248550657,0
"ENPP1",,0.0218352391054124,0.080051698786356,0.123870070730482,0
"MMRN1",,0.0218207767615158,0.051977498974464,0.0863453522777147,0
"FES",,0.0217844780470134,0.0153637848387472,0.103196409868574,0
"COL6A2",,0.0217390547680959,0.0083506043046076,0.0247428354059096,0
"DLGAP1",,0.0216928242464021,0.000418414835886347,0.154243049369928,0
"KLHL4",,0.0216443465966428,0.0387106022977934,0.146091118832041,0
"PLK2",,0.0216336665026082,0.0223897576045211,0.0135488211790103,0
"KCNK2",,0.0216278094574083,0.00890264353034893,0.120192862468049,0
"NEK1",,0.0215625021562849,0.113148103647116,0.0342825505083591,0
"LAMB2",,0.021556645111085,0.0267148608968594,0.0154726411057008,0
"COL6A3",,0.021552132714667,0.00895717218820605,0.0350899752547132,0
"LAMA1",,0.0215490261904998,0.0767809538069814,0.0600283885728253,0
"GPR88",,0.0215175595949757,0.0904752154300991,0.0961105214617709,0
"FHL5",,0.0215148884376991,0.0198024617803979,0.0898242008973273,
"CSRP2",,0.0214431481372602,0.044030542187538,0.0962384226769722,0
"EPYC",,0.0214411028198888,0.018802237957825,0.114780627506862,0
"AGTPBP1",,0.0214326517136325,0.0683835777284095,0.0285146567398134,0
"ZFP69B",,0.0213651879858792,0.0069626087267983,0.0884945517843595,0
"GOLGA2P5",,0.021330533234896,0.0733545232003172,0.0316492835624946,0
"NOX1",,0.0213219868921324,0.0238875146575841,0.242079579404094,0
"BRINP2",,0.0212951301970695,0.00893182325416281,0.120594817004941,0
"NPTXR",,0.021239847672109,0.00608936834118196,0.0415834144400326,0
"MAT1A",,0.0211184642084641,0.0605995553651362,0.0223193570590593,0
"SLC22A3",,0.021067585238199,0.0733680624885663,0.0390570634060817,0
"MBNL3",,0.0208524142226717,0.105393523246382,0.0292266629914264,0
"CEACAM7",,0.0208481444525937,0.0943550470798387,0.0374059537577793,0
"MLC1",,0.0207431394006712,0.0410582572524277,0.0628176337890669,0
"FMOD",,0.020719176081402,0.0168764571239872,0.144470091742856,0
"KBTBD11",,0.0207118383352669,0.149349466812774,0.127189864362828,0
"VIL1",,0.0206869997471448,0.0766138138511826,0.0435061691944491,0
"TBC1D13",,0.0206070940499715,0.0107979334467476,0.0152179501594103,0
"LBR",,0.0205582445243266,0.0534266593067561,0.0396556418986469,0
"PRG4",,0.0205217757446325,0.0339901401335253,0.184963358740127,0
"LRRTM2",,0.0204641871356734,0.0809226551050523,0.0188029495388304,0
"F2RL2",,0.0204509810066591,0.023188750437038,0.0269602905075306,
"PNLIPRP2",,0.0204221152747991,0.0148473882263863,0.0325075748154358,
"GOLM1",,0.0203447197398543,0.0470730196880549,0.0477466018950305,0
"SLC22A1",,0.0202919995304477,0.029325900656903,0.0336591166536963,
"SPARCL1",,0.0202796051792814,0.0451464683256175,0.0539598343248807,0
"FBXO24",,0.020224889538293,0.0479826934501207,0.0599914276989866,0
"SLC52A1",,0.0202136720382528,0.0390342307846327,0.157919194473645,0
"ARHGEF26",,0.0202080553518571,0.00877449377856886,0.192334818021375,0
"P2RY13",,0.0201972664160999,0.0344159381226522,0.065636099761527,0
"RFPL3S",,0.0201804231595204,0.0109405783631172,0.0441407138631151,0
"SLC7A8",,0.0201594552551599,0.0562883766253468,0.0446589191676139,0
"DPY19L2P2",,0.0201587636567139,0.0139667096497723,0.0148561781894358,0
"CDH13",,0.020144328523248,0.0522850272985909,0.177538435462248,0
"ID4",,0.0201389091124746,0.0316408534712684,0.0345622256844704,0
"RCAN3",,0.0201133335751887,0.0521216558103966,0.0212197811301489,0
"ATP1A2",,0.0200831912206235,0.0304064698923118,0.143051660822888,0
"MUC6",,0.0200043036470641,0.0455444236846769,0.0275396073026049,0
"TMPRSS11E",,0.0199549597985955,0.0882271043529867,0.0287890120952295,0
"IFT140",,0.0199014890348098,0.0455927889231164,0.0838966883452263,0
"LRRC15",,0.0198753488810877,0.0275141548182828,0.131516308214362,0
"VCAN",,0.0197577476673048,0.0452826025990725,0.0679955227957515,0
"RGS13",,0.019710805139342,0.0979912816166078,0.040935483636627,
"ALOX12",,0.0196395977098368,0.0228897335401724,0.0602163663097007,0
"SPAG6",,0.0196390716415107,0.0222606017949162,0.109361699478306,0
"CYTL1",,0.0196281602588155,0.0605677241164356,0.00567632016313744,0
"FPR2",,0.0196200946336602,0.0197661530482807,0.0923721090850871,0
"RGS5",,0.0196131446361621,0.00305249174182989,0.0578621463097973,0
"NBR2",,0.019562122811136,0.132997982276367,0.232980680511291,0
"BCHE",,0.0195529415583236,0.0657124594002072,0.044993475885311,0
"GLS2",,0.019404923618133,0.042450570056655,0.0468355594450515,0
"NRIP1",,0.0191322456249386,0.0750248997035267,0.105250690242905,0
"FCRL2",,0.0191232253671743,0.0473686825192519,0.0973528788007872,0
"SLC9A7",,0.0190722307525789,0.0224996081114408,0.0653961883322323,0
"TNFRSF11B",,0.0189037823140332,0.0143966662270762,0.198467649073344,0
"EFEMP1",,0.0188559690522892,0.041025901526277,0.0187570081955365,0
"PPM1E",,0.0187995777022793,0.0123003088151352,0.0657761225969346,0
"COL1A1",,0.018702046448645,0.053206624828859,0.020918750156046,0
"CACNA1G",,0.0186492037923005,0.0261151112201124,0.0433007620980211,0
"STYK1",,0.0186083586683417,0.0383456242677885,0.0754358216038459,0
"MID1",,0.0185861436192426,0.0185502556806829,0.088125297432211,0
"CNGA3",,0.0185691756481892,0.0262556064264396,0.0206235323243909,0
"TRIM31",,0.0185466318063862,0.0192714882561906,0.0260314763931093,0
"ASNS",,0.0185253804600396,0.125418273017548,0.0362507714063406,0
"GSTM1",,0.0185173692557457,0.0707634038708324,0.0424022117629524,0
"INPP5D",,0.0185066234031703,0.065565107136847,0.0210800200573038,0
"UGCG",,0.0185025667814659,0.0212859672918845,0.165328428106233,0
"FBXO4",,0.0183564717117086,0.0314154770934165,0.0361312224304443,0
"IGLV6-57",,0.0182723620029982,0.016181108481897,0.190468797282064,0
"ZNF204P",,0.0182138935901144,0.062186824855109,0.18867627947033,
"FZD10",,0.0182001341823432,0.055930702429462,0.148124635394484,0
"CACNA2D3",,0.0180193072653825,0.0206196138352461,0.0878786204474523,0
"TNMD",,0.0179836253206418,0.0256025575382039,0.0849036365710246,
"IKZF2",,0.0179660950006881,0.0802103953027112,0.113844194088312,0
"ZWINT",,0.0179505533097086,0.0270301463072238,0.0669857958596734,0
"BRCA2",,0.0179319141647055,0.0197236525684885,0.161817491423563,0
"FUT9",,0.0179089281534043,0.137185798739866,0.136140726458691,0
"PADI2",,0.0178598654793858,0.00622950580208794,0.0715865910395076,0
"GNA14",,0.0178019231348281,0.0689436095696135,0.0378101755611744,0
"MCOLN3",,0.0177854812321009,0.0318844311591482,0.0650976018177524,0
"EVPL",,0.0177625246987662,0.0320120281052209,0.0337557795273888,0
"NPR2",,0.0177139291371407,0.0666775367585924,0.0995081109277207,0
"CCDC88A",,0.0176835305510201,0.0121682149605552,0.0183046905416015,0
"LRP2BP",,0.0176790657728557,0.00192847141125068,0.0917427674507423,0
"HGF",,0.017665907262095,0.0239475640881067,0.0956386964562479,0
"GAP43",,0.0175922735691892,0.0210826302982402,0.0286733331781434,0
"LY6D",,0.017511188753354,0.107874722462372,0.0719148251845389,0
"STMN3",,0.0174971504386685,0.0214556616471163,0.165320696042846,0
"NUP93",,0.0174879102299231,0.0201150195842703,0.0220022256737985,0
"ASTN1",,0.0174658652460155,0.0219887525062148,0.131863284558875,0
"GNG13",,0.0174654457518762,0.0998338356491493,0.0489211103778217,0
"COL3A1",,0.0174635296840504,0.00129192049539817,0.120071944272595,0
"TSHZ2",,0.0173923109168658,0.03276322550196,0.0802996599692757,0
"WNT5B",,0.0173891703796603,0.019779551504622,0.0517769117459408,0
"FBXO17",,0.0173246317732031,0.0182810757232014,0.231026224296985,0
"EDNRA",,0.0172509504620437,0.0568791454351394,0.062848159330982,0
"RMND5A",,0.0172403746746599,0.0610717793211433,0.194516967393976,0
"DLG4",,0.0172335289838127,0.0595414447721436,0.0322800387146774,0
"NEFM",,0.0172124998559831,0.0886775333571781,0.173025697208471,0
"EPHA7",,0.0171837837814917,0.00993926754484136,0.0912351494351215,0
"GHRH",,0.0171496641689782,0.120379896580635,0.0964248701096355,0
"ASPHD1",,0.0170213148350839,0.0104455064535003,0.0242417211831902,0
"CTSK",,0.0166465818541579,0.0219655735166836,0.161676461809068,0
"ELOVL4",,0.0166252420739116,0.130926244548188,0.0549915372348679,0
"FSBP /// RAD54B",,0.0165297447999694,0.0564665370826282,0.0623883915118039,0
"PTGDR",,0.016282456406118,0.0678785642192251,0.0518240733054881,0
"PCP4",,0.0162682593639204,0.0506347266266662,0.0703524570720732,0
"DIRAS3",,0.0162523435295193,0.025176866387076,0.116059792689296,0
"CSF2RA",,0.016133429412457,0.0120037378609459,0.0440516098868071,0
"LRRC36",,0.016131193622071,0.0390364840951591,0.106891949564621,0
"SRD5A2",,0.016053904661313,0.0459690108431474,0.0649811053960477,0
"PDCD1LG2",,0.0160473718904183,0.0438207447324635,0.0350558776605977,0
"FABP5",,0.0160192363051144,0.0349376086471504,0.37157339025312,0
"CEP162",,0.01596382906568,0.0326529460242865,0.0741832192808413,0
"TNIP3",,0.0159276391929003,0.0339170791297188,0.0744302748145367,0
"PTTG1",,0.0159120453485954,0.0121157445529382,0.0119928722900028,0
"CAP2",,0.015862796736634,0.00347708497064127,0.0598849587969875,0
"SMPDL3B",,0.0158546834932251,0.0408549963403888,0.0176527044320339,0
"HIST1H2APS4 /// HIST1H2APS4",,0.0158233756252132,0.0205360082446803,0.0910025512491141,0
"MALL",,0.0157741678288979,0.0409487644909293,0.0306754865584702,0
"U2AF2",,0.0157577826145679,0.0158377117277096,0.0956048847873931,0
"PIK3C2G",,0.015686468610876,0.0951095564545499,0.037446575280378,0
"HLCS",,0.0156676412603941,0.0797175483753633,0.0957577460697171,0
"FAM155A",,0.0155654978387628,0.00909793125201586,0.245232376575736,0
"AKAP9",,0.0155271379341378,0.0574150772137594,0.184457842879239,0
"GJC1",,0.0154021082727843,0.0677298262993918,0.00842410420302182,0
"IL33",,0.0153955120108848,0.114461485832617,0.302295713147826,
"NAT2",,0.0152578816525991,0.0471342281489919,0.176296714407614,0
"EVA1B",,0.0151254371488903,0.00733970477591281,0.0320431959480396,0
"SLC19A2",,0.0149887954362521,0.0151764767824825,0.103414760116944,0
"FAM171A1",,0.0149718818860601,0.0833045014569127,0.167220012980119,0
"PRSS8",,0.0149516055801455,0.0347886052510769,0.0215561581044351,0
"APOC2 /// APOC4 /// APOC4-APOC2",,0.0147941388179076,0.0118279132708265,0.146816660221699,0
"KSR1",,0.0147231876199579,0.0223691330144228,0.0675601431931748,0
"C5orf30",,0.0146767167394599,0.0349561725588722,0.0759509622728042,0
"AAMDC",,0.0146170147870528,0.0936807309547525,0.108482128942584,0
"FADS2",,0.0146093142351756,0.0600402811024711,0.113039648730146,0
"KCNK13",,0.0145920333441697,0.0446710489421829,0.0586578803373942,0
"FRK",,0.0144899443433996,0.0225357371614686,0.0326974775139254,0
"RPARP-AS1",,0.0144716634690669,0.0923949712482909,0.356676635846145,0
"KIF24",,0.0141790424977336,0.0616128393237199,0.117674746887029,
"IGHV3-73 /// IGHV3-73",,0.0141732920267205,0.155628342494714,0.103501697504657,
"HIST1H2BO",,0.0141599566481605,0.0488666095418589,0.0300042065344809,0
"TCHH",,0.0140993748918286,0.00951336919274556,0.107612126835303,0
"CORO2B",,0.0140452624153865,0.0233494865879213,0.0454373043779851,0
"LAD1",,0.0135838143270142,0.0264370659116325,0.0582588655954367,0
"LTK",,0.0135163528667968,0.111358327586129,0.104377917479578,0
"FAM124B",,0.0134666620853372,0.0352263172958607,0.0936021676107777,0
"LRP5L",,0.0133730990195077,0.0592701410047406,0.0308390116448827,0
"MSTN",,0.0133660152373922,0.0359024205292955,0.221325915848824,
"FAM13C",,0.0133342493271308,0.000719871605087387,0.0238578282631181,0
"ZNF334",,0.013265658634041,0.0861442360478104,0.0709098019203548,0
"FPGT-TNNI3K /// TNNI3K",,0.0131935396551087,0.0119656193578743,0.0245335864404859,0
"TMEM156",,0.0130948202126689,0.00886703167336217,0.0750490976209814,0
"LMO7",,0.0130222499940948,0.0149726412115091,0.0386705246705692,0
"KIF13B",,0.0130038829533983,0.055741366069972,0.0886868304814942,0
"TOM1L1",,0.012948453038605,0.0270116180081684,0.0737009157185817,0
"EMILIN2",,0.0129269069125929,0.0851130810057415,0.0244752697686556,0
"SPTBN1",,0.0128967872333866,0.00254661705362245,0.0367789840949633,0
"UBASH3A",,0.0128006845273621,0.0294068320599763,0.0805636777170274,0
"SLC7A1",,0.0127307582556339,0.0676916106708664,0.0380201775973551,0
"ACOT11",,0.0126865843889909,0.0072241125359205,0.0501256732299153,0
"ACADL",,0.0124089246194496,0.0383304079467051,0.0173851790659434,0
"EPB41",,0.0122877134885322,0.0320033159520218,0.0353350856912127,0
"GPR85",,0.0121931073561941,0.0388218692175798,0.0316203970569329,0
"UBE2C",,0.012173370723821,0.0971745472012106,0.0392793521742391,0
"EPO",,0.0120676808760601,0.0815920761072708,0.07893947726016,0
"SCNN1D",,0.0120279105641125,0.000660596143024195,0.0636824409162586,0
"GABRD",,0.011779386363202,0.0642053896348895,0.0315497372734971,0
"GPR143",,0.0116899842257279,0.0503207524099271,0.055598246475339,0
"CAPN11",,0.0116790501676737,0.0344533994101537,0.0819387365939314,0
"CA3",,0.011591205827355,0.0182497754269812,0.0333161271543672,0
"DUSP1",,0.0115791538741079,0.126291262495742,0.0414649930567137,0
"ADAP1",,0.0114274761309932,0.0642890470256973,0.0351616096003051,0
"TK1",,0.0113603094504413,0.132815749025059,0.0566678244145758,0
"MMP28",,0.0112775398554409,0.00993642015028968,0.0571732194619728,0
"RRAD",,0.0111899902947877,0.103991653297508,0.098148403418334,0
"CENPI",,0.0109065460411949,0.00872740735860337,0.164276899702467,0
"ACTR3P2 /// ACTR3P2",,0.0108947276441443,0.0103443098245074,0.0145796220149357,0
"PON1",,0.0108730137204764,0.0497924385043942,0.0615133796717873,0
"ARHGAP11A",,0.0108322116796996,0.0384824934571767,0.198628685401854,0
"COL5A1",,0.0105783701071306,0.086770287297426,0.191921877511087,0
"BPI /// LOC149684",,0.0105045232658513,0.0718123134458421,0.0169316271008479,0
"MIER2",,0.0104530433985757,0.0520492099344637,0.0446910877729989,0
"DIRAS2",,0.0102801891377988,0.104185004175752,0.0591710477193421,0
"PTPRS",,0.0101707941363962,0.0229064812059096,0.0363740172750439,0
"RAB6B",,0.0101453297083688,0.0118640649834602,0.100632514028914,0
"TLR8",,0.00983551174485746,0.0348972724462187,0.093238261269139,
"IMPG1",,0.00943994237665239,0.0311674381096956,0.218471093069978,0
"APOF",,0.00933472417635631,0.0803831491097353,0.149821952175759,0
"NLRP1",,0.0092814393505135,0.0578388161432674,0.0556921024489372,0
"LY9",,0.00920398032456388,0.059452445481381,0.041434044667582,0
"HIST1H2BJ",,0.00909975303745106,0.023502122475964,0.121617970346922,0
"KCNJ12 /// KCNJ18 /// LOC100996843",,0.00894621591490789,0.161711115410554,0.0445410293636529,0
"MREG",,0.00888144601979006,0.00897408577659334,0.0675710647327096,0
"SLC35F5",,0.00886672971187399,0.00666815429812139,0.0308297210874687,0
"ALDH6A1",,0.0088220048340101,0.072091672150874,0.0305771403501443,0
