"gene","h_cent"
"RPL36A /// RPL36A-HNRNPH2",0
"RPL39L",0
"RPL8",0
"RPN2",0
"RPRD1A",0
"RPS20 /// SNORD54",0
"RPS27A",0
"RPS6KA6",0
"RPS7",0
"RRAGB",0
"RRH",0
"RRP15",0
"RRS1",0
"RSBN1",0
"RTF1",0
"RUVBL1",0
"RUVBL2",0
"RWDD3",0
"SAE1",0
"SARS",0
"SATB1",0
"SCAPER",0
"SCARB2",0
"SCG2",0
"SCRG1",0
"SDAD1",0
"SDC2",0
"SDS",0
"SEC13",0
"SEC23IP",0
"SEC24A",0
"SEC24C",0
"SEC61A1",0
"SEC62",0
"SEH1L",0
"SELPLG",0
"SEMA4A",0
"SEMA4F",0
"SEMA6D",0
"SESN1",0
"SF3A3",0
"SFPQ",0
"SFSWAP",0
"SGCD",0
"SGSM2",0
"SH2D2A",0
"SH3TC2",0
"SHARPIN",0
"SIGLEC6",0
"SIKE1",0
"SIRPB1",0
"SIRT7",0
"SKIL",0
"SKIV2L",0
"SLAMF1",0
"SLAMF7",0
"SLC15A2",0
"SLC17A5",0
"SLC19A2",0
"SLC22A18AS",0
"SLC24A1",0
"SLC31A2",0
"SLC33A1",0
"SLC35A5",0
"SLC35D2",0
"SLC35E3",0
"SLC35F6",0
"SLC3A1",0
"SLC41A3",0
"SLC44A1",0
"SLC4A7",0
"SLC7A1",0
"SLC9A6",0
"SLIRP",0
"SLIT3",0
"SMAD9",0
"SMC2",0
"SMC5",0
"SMC6",0
"SMG7",0
"SMIM14",0
"SMIM8",0
"SMPD3",0
"SMUG1",0
"SNIP1",0
"SNRNP27",0
"SNRPC",0
"SOCS7",0
"SON",0
"SORD",0
"SORT1",0
"SOSTDC1",0
"SP140L",0
"SPAG6",0
"SPATA6",0
"SPATA6L",0
"SPATA7",0
"SPCS2",0
"SPINK1",0
"SPINK5",0
"SPRED2",0
"SPTBN1",0
"SRP19",0
"SRPK1",0
"SRSF8",0
"SSB",0
"SSFA2",0
"SSR2",0
"ST13",0
"ST20",0
"ST6GALNAC5",0
"STAM2",0
"STAP1",0
"STK17B",0
"STK32B",0
"STK38",0
"STK38L",0
"STX16",0
"STXBP6",0
"STYK1",0
"SUGP2",0
"SUZ12",0
"SVEP1",0
"SYCP2",0
"SYN2",0
"SYP",0
"SZT2",0
"TAF11",0
"TATDN2",0
"TAX1BP1",0
"TBC1D31",0
"TBC1D9",0
"TBCEL",0
"TBRG4",0
"TCAP",0
"TCEA1",0
"TECTA",0
"TERF2",0
"TFIP11",0
"TGFBI",0
"TH",0
"THBS1",0
"TLL1",0
"TLN2",0
"TLR7",0
"TM6SF1",0
"TMCC2",0
"TMEM144",0
"TMEM159",0
"TMEM255A",0
"TMEM50A",0
"TMPRSS11E",0
"TNFRSF1A",0
"TNFSF11",0
"TNK1",0
"TNMD",0
"TOB1",0
"TOE1",0
"TOM1",0
"TOM1L1",0
"TOMM20",0
"TOR1AIP2",0
"TPST1",0
"TRAFD1",0
"TRAPPC2L",0
"TRAT1",0
"TRBC1",0
"TRIM14",0
"TRIM36",0
"TRIM62",0
"TRIP11",0
"TRIP12",0
"TRMT11",0
"TRMT1L",0
"TRMT61B",0
"TRPC3",0
"TSEN2",0
"TSPAN12",0
"TSPAN13",0
"TSPAN9",0
"TTBK2",0
"TTC38",0
"TTC39A",0
"TTF2",0
"TUBA3C /// TUBA3D",0
"TUBGCP5",0
"TVP23B",0
"TWF1",0
"TXK",0
"TXN",0
"TXNL1",0
"TYMS",0
"UBA3",0
"UBE2C",0
"UBE2K",0
"UBE3B",0
"UBOX5",0
"UBXN7",0
"UFSP2",0
"UGT2B15",0
"UGT2B17",0
"UGT2B28",0
"ULK4",0
"UMOD",0
"UQCR10",0
"UQCRQ",0
"URB2",0
"URM1",0
"USP46",0
"USP47",0
"USP49",0
"VIPAS39",0
"WDHD1",0
"WDR43",0
"WDR45B",0
"WDR47",0
"WDR6",0
"WDR7",0
"WDR70",0
"WDR77",0
"WDYHV1",0
"WISP3",0
"WLS",0
"XAF1",0
"XYLT1",0
"YARS",0
"YME1L1",0
"YTHDC2",0
"YWHAQ",0
"YWHAZ",0
"ZBED5",0
"ZBTB18",0
"ZC3H7B",0
"ZCCHC6",0
"ZFAND5",0
"ZFPM2",0
"ZFYVE16",0
"ZMAT5",0
"ZMYM6",0
"ZNF107",0
"ZNF137P",0
"ZNF195",0
"ZNF197",0
"ZNF224",0
"ZNF257",0
"ZNF26",0
"ZNF281",0
"ZNF337",0
"ZNF37BP",0
"ZNF473",0
"ZNF506",0
"ZNF571",0
"ZNF573",0
"ZNF574",0
"ZNF592",0
"ZNF623",0
"ZNF639",0
"ZNF682",0
"ZNF721",0
"ZNF804A",0
"ZSCAN9",0
"AAMP",0
"ABHD4",0
"ACAA1",0
"ACADL",0
"ACP6",0
"ACTBP9 /// ACTBP9",0
"ACTR1B",0
"ADIPOQ",0
"ADORA1",0
"AIFM1",0
"AKR1A1",0
"ALAS1",0
"ALDH1A3",0
"ALG3",0
"ANKRD1",0
"ANKRD40",0
"ANXA6",0
"APBB1IP",0
"APOC1",0
"ARHGAP22",0
"ARMCX6",0
"ARPC5",0
"ARPIN",0
"ASPHD1",0
"ATG4A",0
"AURKA",0
"B4GALNT1",0
"BAG4",0
"BAIAP3",0
"BCHE",0
"BET1",0
"BLCAP",0
"BLOC1S5-TXNDC5 /// TXNDC5",0
"BLVRB",0
"BMP1",0
"BRCC3",0
"BRF2",0
"BRIP1",0
"BTBD1",0
"BZW1",0
"C17orf62",0
"C1orf123",0
"C6",0
"CA14",0
"CACNB1",0
"CALCRL",0
"CAND2",0
"CASQ1",0
"CCNB2",0
"CD8A",0
"CDC42SE1",0
"CDH5",0
"CENPI",0
"CEP70",0
"CERS2",0
"CHMP6",0
"CHRD",0
"CKMT1A /// CKMT1B",0
"CLDN3",0
"CNGA3",0
"COPS2",0
"COX7B",0
"CPE",0
"CPSF7",0
"CREB3L2",0
"CRHR1",0
"CRIM1 /// LOC101929500",0
"CRYBB1",0
"CSDC2",0
"CTPS2",0
"CXCL9",0
"CYB5B",0
"DBF4B",0
"DBH",0
"DDX60",0
"DET1",0
"DHX34",0
"DLD",0
"DLEU2L",0
"DLGAP1",0
"DNA2",0
"DNAJC24",0
"DYNC1I1",0
"EIF3A",0
"ELMO2",0
"ENY2",0
"EPHB2",0
"EYA2",0
"F10",0
"FAM168A",0
"FAM45A /// FAM45B",0
"FBXL7",0
"FBXO24",0
"FOXN2",0
"FRAT2",0
"FXN",0
"GABRD",0
"GALE",0
"GALNT2",0
"GAR1",0
"GIPC2",0
"GJA4",0
"GK3P",0
"GPR75",0
"GPR87",0
"GPX3",0
"GTF2B",0
"GTF2H4",0
"GUCY2C",0
"GUCY2D",0
"HADHB",0
"HAND2",0
"HAS1",0
"HAT1",0
"HERC6",0
"HHEX",0
"HIP1",0
"HIPK2",0
"HIST1H2BE",0
"HIST1H4E",0
"HMMR",0
"HNRNPUL2",0
"HOPX",0
"HPGD",0
"HRH1",0
"HSDL2",0
"IGHMBP2",0
"IGHV3-73 /// IGHV3-73",0
"IL1RN",0
"IMP4",0
"ING1",0
"INHBA",0
"INPP5F",0
"IRAK4",0
"IST1",0
"ITCH",0
"ITGB8",0
"JAM3",0
"JPH3",0
"KCNE4",0
"KCTD20",0
"KIF13B",0
"KIF14",0
"KIF16B",0
"KIF5A",0
"KIT",0
"KL",0
"KLRB1",0
"KMT2D",0
"KRT18P38 /// KRT18P38",0
"KRT32",0
"KRT6B",0
"L3MBTL1",0
"LAT",0
"LDLRAP1",0
"LETMD1",0
"LIMK2",0
"LINC01140",0
"LMAN2L",0
"LMO2",0
"LMTK2",0
"LRRC23",0
"MAB21L1 /// MIR548F5",0
"MAGT1",0
"MAK",0
"MAP2K1",0
"MAP2K4",0
"MAPK3",0
"METTL13",0
"MMACHC",0
"MMP10",0
"MMP19",0
"MMP3",0
"MORC2",0
"MROH7-TTC4 /// TTC4",0
"MRPL18",0
"MRPS31",0
"MST1L",0
"MTHFSD",0
"MUC16",0
"MYOZ3",0
"NAGPA",0
"NDUFV1",0
"NEK7",0
"NINL",0
"NOL10",0
"NOSIP",0
"NOTCH3",0
"NPR2",0
"NRBP1",0
"NRIP2",0
"NRSN2",0
"NT5DC2",0
"NUDC",0
"NUP153",0
"OGFRL1",0
"OR2B6",0
"OR7E12P",0
"OSBPL7",0
"PA2G4P2 /// PA2G4P2",0
"PAQR3",0
"PAQR5",0
"PCDH1",0
"PCDHA5",0
"PCDHB6",0
"PCDHGC3",0
"PCMT1",0
"PCYT1B",0
"PDE12",0
"PDK2",0
"PDK3",0
"PEPD",0
"PFKFB1",0
"PHB2",0
"PHLPP2",0
"PID1",0
"PIGC",0
"PIGV",0
"PIK3CA",0
"PITPNM1",0
"PKD2L2",0
"PLEKHG3",0
"PLK3",0
"PPIA",0
"PRAME",0
"PRDX2",0
"PRKAB1",0
"PRKCQ",0
"PRR13",0
"PRR5L",0
"PRSS3",0
"PSAT1",0
"PTMAP1 /// PTMAP1",0
"PTPRT",0
"QSOX1",0
"RAB27A",0
"RAB36",0
"RARRES1",0
"RBP1",0
"REN",0
"RERE",0
"RPL35A",0
"RPS25",0
"SCD5",0
"SEMA3F",0
"SERINC1",0
"SERPINA6",0
"SERPINC1",0
"SEZ6L2",0
"SF1",0
"SFTPD",0
"SGK2",0
"SGSH",0
"SIN3B",0
"SLC12A2",0
"SLC25A44",0
"SLC2A3",0
"SLC38A1",0
"SLC47A1",0
"SLC4A2",0
"SLC6A4",0
"SLC7A9",0
"SMNDC1",0
"SNCAIP",0
"SNRPE",0
"SNX29P2",0
"SPATS2L",0
"SPINK2",0
"SPTBN5",0
"SRI",0
"SSBP1",0
"ST8SIA2",0
"STAM",0
"STARD8",0
"STEAP1",0
"SV2B",0
"SYNPO2L",0
"SYT17",0
"TAF5L",0
"TAOK2",0
"TGOLN2",0
"THYN1",0
"TINAGL1",0
"TNFRSF9",0
"TNIP3",0
"TRA2A",0
"TRAM2",0
"TRAPPC2",0
"TRIM24",0
"TRIM27",0
"TRIM44",0
"TSC22D3",0
"TSPAN5",0
"TUG1",0
"TXLNA",0
"UBE2V2P3 /// UBE2V2P3",0
"UBR2",0
"UGCG",0
"UGT8",0
"USP32P2",0
"VPS16",0
"VPS37C",0
"WNT10B",0
"XPNPEP1",0
"YOD1",0
"ZBTB3",0
"ZC4H2",0
"ZNF254",0
"ZNF304",0
"ZNF365",0
"ZNF428",0
"ZNF444",0
"ZNF45",0
"ZNF516",0
"ZNF528",0
"ZNF556",0
"ZNF652",0
"ZNF672",0
"AASDHPPT",0
"AASS",0
"ADH1B",0
"AHCTF1",0
"ALOX12B",0
"ALPK3",0
"AMOTL2",0
"APH1A",0
"ARFGEF2",0
"ARL5A /// LOC101929356",0
"ARMC9",0
"ARSE",0
"B3GALT2",0
"B3GNT2",0
"B3GNT4",0
"BCL2A1",0
"BLNK",0
"BMP6",0
"C1orf54",0
"C3AR1",0
"CA8",0
"CAMK1G",0
"CCDC86",0
"CCL11",0
"CCL8",0
"CCNJ",0
"CDC25B",0
"CENPF",0
"CETP",0
"CLCF1",0
"CLEC7A",0
"CNPY3",0
"CNTF",0
"COA3",0
"COG2",0
"COQ3",0
"COX6B1",0
"CRCP",0
"CROCCP3",0
"CRYBG3",0
"CSPG5",0
"CXCL2",0
"DEPDC1",0
"DSC2",0
"DUSP6",0
"DYSF",0
"DZIP3",0
"EDF1",0
"EI24",0
"EIF2B1",0
"EMC9",0
"EML4",0
"EPB41L1",0
"ERI2",0
"FAM76A",0
"FKBP4",0
"FLT3",0
"GAA",0
"GART",0
"GBP2",0
"GIN1",0
"GLT8D1",0
"GNG5",0
"GNLY",0
"GPATCH1",0
"GPC3",0
"GPR143",0
"GRB7",0
"GSR",0
"GTF2F2",0
"H3F3A",0
"HAUS4 /// MIR4707",0
"HEXA",0
"HGSNAT",0
"HIST1H1B",0
"HIST1H2BH",0
"HIST1H3A",0
"HLA-E",0
"ICAM1",0
"IL1R1",0
"IL1RL2",0
"INSIG2",0
"IQCK",0
"KIF22",0
"KLK12",0
"LBP",0
"LIN37",0
"LYPD1",0
"LYPD3",0
"MAPK13",0
"MAPK14",0
"MERTK",0
"MFAP1",0
"MPHOSPH8",0
"MRPS18C",0
"MSH3",0
"NAAA",0
"NAB1",0
"NANS",0
"NCOA3",0
"NDC80",0
"NDUFA4",0
"OR7A5",0
"PAPPA",0
"PARP11",0
"PARP8",0
"PCDHA2",0
"PCID2",0
"PELO",0
"PIK3C2B",0
"PINK1",0
"PIP",0
"PLA2G2D",0
"PLIN2",0
"PON1",0
"PPID",0
"PPP1R15A",0
"PPP1R26",0
"PPP1R7",0
"PPP2R5A",0
"PRB3",0
"PSKH1",0
"PSMC5",0
"PTCH1",0
"R3HCC1L",0
"RAB25",0
"RABGGTB",0
"RAVER2",0
"RBM14",0
"RCAN3",0
"RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8",0
"RHOH",0
"RNF219",0
"RPL18AP16 /// RPL18AP16",0
"RPUSD2",0
"RRAGC",0
"RSAD1",0
"RWDD1",0
"S100PBP",0
"SAP30BP",0
"SAT1",0
"SCNN1A",0
"SERPINE2",0
"SETD1B",0
"SH3BGRL",0
"SLAMF8",0
"SLC16A4",0
"SLC25A17",0
"SLC6A14",0
"SOCS2",0
"SPCS3",0
"SPRR1A",0
"STAR",0
"TAF12",0
"TMEM109",0
"TMEM184B",0
"TMEM231",0
"TMX4",0
"TP53I3",0
"TRAF1",0
"TRAF3IP3",0
"TRIB2",0
"TSPAN2",0
"TSR3",0
"TYROBP",0
"UAP1",0
"UBE4A",0
"UBFD1",0
"UPF2",0
"VCPIP1",0
"VCPKMT",0
"WDR61",0
"ZBTB44",0
"ZFP36L2",0
"ZNF16",0
"ZNF221",0
"ZNF362",0
"ZNF480",0
"ZNF529",0
"ZNF550",0
"ZNF654",0
"ZNF701",0
"ZNF706",0
"ABCA7",0
"ABCG2",0
"AC009237.8 /// AK055967",0
"ACAN",0
"ACAT2",0
"ACBD4",0
"ACD",0
"ACE",0
"ACSF2",0
"ACTN4",0
"ACTR1A",0
"ADA",0
"ADAM11",0
"ADAMTS12",0
"ADAMTS13",0
"ADAMTS2",0
"ADAMTSL3",0
"ADAMTSL4",0
"ADCY1",0
"ADCY2",0
"ADH1C",0
"ADIPOR1",0
"ADIRF",0
"ADNP2",0
"ADRA1B",0
"ADRB1",0
"ADRM1",0
"AFG3L2",0
"AGGF1",0
"AGPAT2",0
"AGPAT4",0
"AHDC1",0
"AHNAK",0
"AHNAK2",0
"AK4 /// LOC100507855",0
"ALDOA",0
"ALDOC",0
"ALOX12",0
"ALOX15",0
"ALOX5",0
"AMH /// MIR4321",0
"AMPH",0
"AMT",0
"ANKRD2",0
"ANKRD46",0
"ANXA7",0
"AOC1",0
"AOC3",0
"AOC4P",0
"AP1AR",0
"AP1M2",0
"APBB1",0
"APC2",0
"APLNR",0
"APOBEC3A /// APOBEC3A_B",0
"APOBEC3C",0
"APOBEC3F",0
"APOC2 /// APOC4 /// APOC4-APOC2",0
"APOE",0
"ARAP3",0
"ARC",0
"ARF1 /// MIR3620",0
"ARFGAP1",0
"ARFRP1",0
"ARHGAP1",0
"ARHGDIB",0
"ARHGEF11",0
"ARHGEF16",0
"ARHGEF40",0
"ARL15",0
"ARL2",0
"ARL6IP1",0
"ARL6IP5",0
"ARMC2-AS1 /// ATP5J2",0
"ARMCX2",0
"ARSD",0
"ARSJ",0
"ARVCF",0
"ASB12 /// MTMR8",0
"ASGR2",0
"ASL",0
"ASXL2",0
"ATAT1",0
"ATG2A",0
"ATG4B",0
"ATG9A",0
"ATMIN",0
"ATOX1",0
"ATP10A",0
"ATP1A2",0
"ATP1A3 /// LOC101927137",0
"ATP6AP1",0
"ATP6V0B",0
"ATP6V0E1",0
"ATXN7L3B",0
"AURKAPS1 /// RAB3GAP2",0
"AURKB",0
"B3GALT5",0
"B3GAT1",0
"B4GALT2",0
"B4GALT3",0
"B4GALT7",0
"BAIAP2L2",0
"BCAP31",0
"BCAT2",0
"BCS1L",0
"BDKRB2",0
"BEST1",0
"BFSP1",0
"BIN2",0
"BIN3",0
"BIRC5",0
"BLVRA",0
"BNIP3L",0
"BRINP1",0
"BSG",0
"BSN",0
"BTF3P12 /// BTF3P12",0
"BTN2A2",0
"BUB3",0
"C11orf71",0
"C12orf10",0
"C16orf45",0
"C19orf57",0
"C1GALT1C1",0
"C1QL1",0
"C20orf24 /// TGIF2-C20orf24",0
"C21orf33",0
"C21orf59",0
"C2CD2L",0
"C2orf54",0
"C4A /// C4B /// C4B_2",0
"C5orf66",0
"C8G",0
"CA3",0
"CA9",0
"CACNA1H",0
"CACNA2D2",0
"CACNG4",0
"CALML3",0
"CALML4",0
"CALML5",0
"CAMP",0
"CANT1",0
"CAPN10",0
"CAPN11",0
"CAPN15",0
"CAPN5",0
"CAPN9",0
"CASP10",0
"CASP4",0
"CASP7",0
"CASP9",0
"CASS4",0
"CBX4",0
"CBX8",0
"CCDC28A",0
"CCDC85B",0
"CCDC90B",0
"CCDC92",0
"CCL19",0
"CCL2",0
"CCL23",0
"CCL25",0
"CCL4",0
"CCL5",0
"CCR2",0
"CD151",0
"CD19",0
"CD1A",0
"CD1C",0
"CD28",0
"CD300C",0
"CD34",0
"CD38",0
"CD58",0
"CD70",0
"CD72",0
"CD74",0
"CD83",0
"CD93",0
"CD96",0
"CD99",0
"CDC34",0
"CDC37P1 /// CDC37P1",0
"CDC42EP1",0
"CDC42EP2",0
"CDC42EP4",0
"CDH6",0
"CDK3 /// TEN1-CDK3",0
"CDK5",0
"CDK5RAP3",0
"CDK9",0
"CDKL2",0
"CDR2L",0
"CEACAM3",0
"CEACAM5",0
"CELSR1",0
"CELSR2",0
"CELSR3",0
"CENPM",0
"CEP131",0
"CEP170B",0
"CFB",0
"CFDP1",0
"CFP",0
"CHCHD2",0
"CHI3L1",0
"CHMP2A",0
"CHMP2B",0
"CHRNA6",0
"CHRNB2",0
"CHST4",0
"CHST5",0
"CHST7",0
"CIB2",0
"CIDEB",0
"CIDEC",0
"CITED2",0
"CLCNKA /// CLCNKB",0
"CLDN4",0
"CLDN5",0
"CLIC3",0
"CLN8",0
"CLSTN2",0
"CLTB",0
"CMA1",0
"CMKLR1",0
"CMPK1",0
"CMTR1",0
"CNNM1",0
"CNNM3",0
"CNNM4",0
"CNOT3",0
"CNTNAP3P2",0
"COA4",0
"COA7",0
"COG4",0
"COL2A1",0
"COL5A3",0
"COL8A2",0
"COL9A3",0
"COMMD4",0
"COMMD8",0
"COMT",0
"COQ10B",0
"CORO1B",0
"COX5B",0
"COX6CP1 /// COX6CP1",0
"COX6CP2 /// COX6CP2",0
"COX7A2",0
"CPA3",0
"CRABP1",0
"CREG1",0
"CRELD2",0
"CRIP1",0
"CRISP3",0
"CRK",0
"CRLF1",0
"CRMP1",0
"CSF2RB",0
"CST1",0
"CST2",0
"CST4",0
"CSTF3",0
"CT62",0
"CTAGE11P",0
"CTBS",0
"CUEDC2",0
"CUTA",0
"CX3CL1",0
"CX3CR1",0
"CXCL1",0
"CXCL3",0
"CXCR2",0
"CYB5R1",0
"CYB5R3",0
"CYBA",0
"CYC1",0
"CYP21A1P /// CYP21A2",0
"CYP2A6",0
"CYP46A1",0
"CYP4F11",0
"CYTH1",0
"CYTH4",0
"DCAF7",0
"DCLK1",0
"DCLRE1A",0
"DCP1A",0
"DCSTAMP",0
"DCUN1D1",0
"DDR2",0
"DDX27",0
"DDX50",0
"DES",0
"DGCR9",0
"DHPS",0
"DHRS4 /// DHRS4L2",0
"DHX30",0
"DIAPH2",0
"DIO1",0
"DISC1",0
"DKK2",0
"DLAT",0
"DNAJA1",0
"DNAJB12",0
"DNAJC12",0
"DNAJC17",0
"DNALI1",0
"DNASE1L1",0
"DNASE1L2",0
"DNASE1L3",0
"DND1",0
"DNPEP",0
"DOCK3",0
"DOPEY2",0
"DPAGT1",0
"DPH2",0
"DPP3",0
"DTX3",0
"DUSP1",0
"DUSP13",0
"DVL3",0
"DYNLT1",0
"EAPP",0
"EBF2",0
"EBI3",0
"ECE2",0
"ECEL1",0
"ECI1",0
"ECI2",0
"ECSIT",0
"EDN3",0
"EFHC2",0
"EFNB1",0
"EGFL8 /// PPT2 /// PPT2-EGFL8",0
"EHHADH",0
"EIF2B4",0
"ELL",0
"ELOVL6",0
"EMILIN1",0
"EML3",0
"ENC1",0
"ENDOU",0
"ENOPH1",0
"ENSA",0
"ENTPD7",0
"EPHA2",0
"EPHB3",0
"EPN3",0
"EPS8L2",0
"ERAL1",0
"ETHE1",0
"EVPL",0
"EXD3",0
"EXO1",0
"EXOC3",0
"EXOSC2",0
"F12",0
"F13A1",0
"FABP7",0
"FAF1",0
"FAHD2A",0
"FAM107A",0
"FAM160B2",0
"FAM189B",0
"FAM20B",0
"FAM50A",0
"FAM90A1",0
"FASN",0
"FASTK",0
"FASTKD2",0
"FBLN5",0
"FBRS",0
"FBXL6",0
"FBXO4",0
"FCER2",0
"FCGR2B",0
"FCGRT",0
"FCN2",0
"FDX1",0
"FDXR",0
"FEN1",0
"FGD1",0
"FGF18",0
"FICD",0
"FJX1",0
"FLNC",0
"FNDC8",0
"FOXD4 /// FOXD4L1",0
"FOXN1",0
"FRK",0
"FRS3",0
"FSCN2",0
"FTCD",0
"FUT4",0
"FUZ",0
"FXYD1",0
"FXYD3",0
"FXYD7",0
"FZD4",0
"G6PC3",0
"G6PD",0
"GABARAPL1",0
"GABBR1",0
"GABRR2",0
"GAL3ST4",0
"GALK1",0
"GALNT10",0
"GAS8",0
"GCC1",0
"GCDH",0
"GDF9",0
"GEMIN7",0
"GFPT2",0
"GFRA2",0
"GGA3",0
"GGCT",0
"GGT5",0
"GGTLC1",0
"GGTLC2",0
"GHRH",0
"GIMAP1-GIMAP5 /// GIMAP5",0
"GIMAP4",0
"GIPC1",0
"GIT1",0
"GLUL",0
"GMFG",0
"GMPPA",0
"GNA11",0
"GNA14",0
"GNAL",0
"GNG11",0
"GNMT",0
"GOLIM4",0
"GORASP1",0
"GOT1",0
"GPAA1",0
"GPATCH3",0
"GPD1",0
"GPLD1",0
"GPR107",0
"GPR157",0
"GPR19",0
"GPR3",0
"GPR88",0
"GPRC5D",0
"GPT",0
"GRIK3",0
"GRIK5",0
"GRIN2C",0
"GRIP2",0
"GRK4",0
"GRK5",0
"GRM2",0
"GRN",0
"GRPR",0
"GSTA1",0
"GSTA3",0
"GSTM2",0
"GSTT2",0
"GTF3C4",0
"GUCA1B",0
"GUCY1A2",0
"GVINP1",0
"GYPC",0
"H6PD",0
"HAAO",0
"HAUS2",0
"HBD",0
"HCAR3",0
"HCFC1",0
"HDAC11",0
"HDAC3",0
"HEATR3",0
"HEBP1",0
"HEMK1",0
"HES2",0
"HEXIM1",0
"HGFAC",0
"HGH1",0
"HHAT",0
"HHIPL2",0
"HIGD1A",0
"HIRA",0
"HIST1H1D",0
"HIST1H2AE",0
"HLA-B",0
"HLA-DQB1",0
"HLA-DQB2",0
"HLA-G",0
"HLA-J",0
"HOXA11",0
"HOXA6",0
"HPN",0
"HPS6",0
"HPSE",0
"HRH2",0
"HS1BP3",0
"HSD11B2",0
"HSD17B3",0
"HSFX1 /// HSFX2",0
"HSP90AB1",0
"HSPA1L",0
"HSPB8",0
"HTR2B",0
"HTR7P1",0
"HYOU1",0
"ICAM3",0
"ID2",0
"ID4",0
"IDH3G",0
"IER3IP1",0
"IER5",0
"IFIT3",0
"IFT140",0
"IGF2 /// INS-IGF2",0
"IGF2R",0
"IGFBP4",0
"IGFBP7",0
"IGHD3-16 /// IGHD3-16 /// IGHG1 /// SKAP2",0
"IGKV1-37 /// IGKV1-37 /// IGKV1D-37 /// IGKV1D-37",0
"IGSF3",0
"IGSF6",0
"IL10",0
"IL11",0
"IL12A",0
"IL12B",0
"IL15RA",0
"IL16",0
"IL18R1",0
"IL1B",0
"IL20RA",0
"IL21R",0
"IL2RB",0
"IL32",0
"IL33",0
"IL4I1 /// NUP62",0
"IMPAD1",0
"IMPDH2",0
"ING2",0
"ING3",0
"ING4",0
"INHA",0
"INPP5E",0
"INPPL1",0
"IPO13",0
"IPO4",0
"IRGQ",0
"IRS2",0
"ISCA1",0
"ISG20L2",0
"ITGA2",0
"ITGA8",0
"ITGB3",0
"ITGB6 /// LOC100505984",0
"ITM2A",0
"ITPKB",0
"ITPR3",0
"IVL",0
"IZUMO4",0
"JAKMIP2",0
"JARID2",0
"JRK",0
"KANK3",0
"KAT2A",0
"KAT7",0
"KBTBD4",0
"KCNA5",0
"KCNAB3",0
"KCND1",0
"KCND3",0
"KCNE1",0
"KCNF1",0
"KCNJ10",0
"KCNN1",0
"KCNQ4",0
"KDM7A",0
"KDM8",0
"KHK",0
"KIAA0040",0
"KIAA1024",0
"KISS1",0
"KLHL18",0
"KLHL21",0
"KLHL23 /// PHOSPHO2-KLHL23",0
"KLHL3",0
"KLHL36",0
"KLHL4",0
"KLHL9",0
"KLK13",0
"KLK5",0
"KLK6",0
"KNOP1",0
"KRT15",0
"KRT16",0
"KRT3",0
"KRT31",0
"KRT33A",0
"L1TD1",0
"LAD1",0
"LAG3",0
"LAMP2",0
"LAMP5",0
"LAMTOR2",0
"LARP4",0
"LARS2",0
"LCAT",0
"LCN2",0
"LDB3",0
"LENEP",0
"LEP",0
"LEPR /// LEPROT",0
"LGALSL",0
"LIF",0
"LIG4",0
"LILRA2",0
"LILRA5",0
"LILRB5",0
"LIMD1",0
"LIN7B",0
"LIN7C",0
"LINC01278",0
"LIPG",0
"LMAN2",0
"LONRF3",0
"LPCAT4",0
"LRIF1",0
"LRP10",0
"LRRC14",0
"LRRC15",0
"LRRC31",0
"LRRC37BP1",0
"LRRC59",0
"LRRN2",0
"LSM1",0
"LSM4",0
"LST1",0
"LTB4R",0
"LTC4S",0
"LTF",0
"LUZP1",0
"LY9",0
"LYZ",0
"MAD2L1BP",0
"MADCAM1",0
"MAG",0
"MALL",0
"MAMLD1",0
"MAN1C1",0
"MAOA",0
"MAOB",0
"MAP1A",0
"MAP3K11",0
"MAP3K13",0
"MAP3K14",0
"MAP7",0
"MAPK12",0
"MAPK1IP1L",0
"MAPK8IP2",0
"MAPKAPK2",0
"MARCKSL1",0
"MAT2A",0
"MATN1",0
"MATN3",0
"MAVS",0
"MCRS1",0
"MDC1",0
"MDFI",0
"MDH2",0
"MEAF6",0
"MED1",0
"MED20",0
"MED7",0
"MED9",0
"MEGF6",0
"MEGF8",0
"MEN1",0
"MFAP4",0
"MFGE8",0
"MFNG",0
"MGAT5",0
"MGMT",0
"MIER2",0
"MINPP1",0
"MIR4746 /// UBXN6",0
"MKNK2",0
"MLLT1",0
"MOAP1",0
"MOCS1",0
"MORN1",0
"MOSPD3",0
"MPG",0
"MPP3",0
"MPPE1",0
"MPST",0
"MPV17",0
"MPZ",0
"MRAS",0
"MRC2",0
"MRM1",0
"MRPL12",0
"MRPL16",0
"MRPL3",0
"MRPL33",0
"MRPL41",0
"MRPL9",0
"MRPS17",0
"MRPS7",0
"MRTO4",0
"MSANTD3-TMEFF1 /// TMEFF1",0
"MSLN",0
"MSN",0
"MSRB1",0
"MSTN",0
"MSTO1 /// MSTO2P",0
"MT1E",0
"MT1F",0
"MT1X",0
"MT2A",0
"MTA1",0
"MTCH1",0
"MTHFD2",0
"MTHFR",0
"MTMR9",0
"MTPAP",0
"MTX1",0
"MUC1",0
"MUL1",0
"MYL4",0
"MYO16",0
"NAA40",0
"NABP2",0
"NACAD",0
"NAPA",0
"NAT8B",0
"NBEAL2",0
"NBR2",0
"NCKIPSD",0
"NCS1",0
"NDUFA4L2",0
"NDUFB2-AS1",0
"NDUFB6",0
"NDUFS6",0
