,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
RS5,0.407668735,4.92638078,4.740619224,5.091333781,0.816112352,2.821098511,6.141876398,4.098207175,4.529980496,3.02169206,7.006582769,4.639004424,5.456373764,5.856294731,5.945131204,1.786633467,6.177288596,2.334659875,4.976220799,5.477412596,2.974638278,4.443751502,3.466180269,2.968917287,3.799152076,7.796151852,6.310987598,0.480956927,2.076319931,5.512289688,10.51400827,1.105622021,3.612856767,7.522854645,2.822373364,1.337394729,2.428642107,0.326988966,4.521069555,2.24968534,3.375948188,5.482749124,6.280634753,6.438075416,1.084712122,5.70E-01,5.7290576,3.58243713,5.537578431,3.110579324
SOD1,0.115353322,3.256800294,3.82379616,5.734857878,4.779537225,4.911154219,1.415435946,5.192372418,2.076029922,3.334692913,5.851966595,4.804668962,3.355641845,5.788472122,3.841334679,5.415199839,2.811372209,3.340444503,1.132157752,6.70140598,5.247769337,5.348973589,3.977339025,5.043020687,4.530173956,3.378405266,2.0513065,2.558862075,3.140691528,4.336187655,1.419093938,0.223533709,0.106418496,4.737482785,1.787233589,4.499104396,6.435501465,1.434829065,2.511733147,4.079245395,3.625320994,1.035295149,3.828865772,2.604469466,2.299819215,3.096587975,1.819323547,3.394558001,5.946488199,4.496647646
CAN1,1.868354228,1.411983202,3.103513739,2.376770983,1.772470337,3.811140885,1.138269844,3.752821467,0.427724076,1.16784912,5.546200575,2.811424918,3.714856119,2.31896875,3.778586414,5.545634327,0.328580278,6.260891358,1.573778669,2.667644838,5.684977317,5.978426039,5.783493822,3.66348404,4.092415782,3.299307149,5.44487468,4.34890115,2.479818054,4.399148324,3.318676263,1.279148504,2.637823127,0.95830336,1.57632813,5.198763363,4.013951305,0.299408436,4.604606259,1.850642305,2.68536019,3.728477876,2.01E-01,4.130396412,1.338874507,4.791967378,8.47E-01,2.758175892,4.03284021,2.056884891
DAL1,7.416656341,5.027544816,5.655589568,0.622138079,1.31806779,3.755639697,2.519917516,3.036725395,2.008255776,0.57342203,6.142136441,3.869344834,1.633729725,2.952215519,5.360766422,5.036470221,5.815999041,4.152370691,4.21803299,2.711875553,0.373234085,5.534871887,5.402413772,0.420879935,4.183454396,3.745102481,2.60134414,4.910990033,3.985777124,0.654642863,3.739293881,4.639158891,1.711571854,0.377653747,3.782986395,5.23864346,3.18476644,5.537541571,2.595556794,4.372250184,3.33955657,5.307388509,1.768644,4.504606073,3.465910814,4.288736403,1.84E-01,7.01E-01,1.246331041,6.92E-01
DAL2,6.504464698,0.525839445,2.355843487,5.69956183,3.917250313,1.386836009,4.686156154,0.676508745,0.546140166,1.992324632,2.262993729,5.342005938,1.447118323,5.841693851,1.481493544,6.541948506,0.030501131,4.979901548,0.21296019,4.418125472,3.331469493,2.57818659,1.440898506,2.887661508,6.134932039,4.169890742,1.57475907,5.945466837,0.37988343,2.210397167,3.741173479,6.087037014,2.698083245,6.231144548,4.029562109,3.357491902,5.385620464,3.064533096,2.354979744,1.962095378,2.529620983,4.142768248,6.398440375,1.758221897,5.180543932,3.341334421,2.80619656,4.610916077,2.567791294,4.403485705
DAL3,2.427223791,6.144186233,4.035162033,7.558290167,3.176013116,7.320374986,3.890587435,2.879870243,6.213058851,3.962250484,2.014673218,5.903919234,1.39310397,3.73145671,5.446112996,0.154676367,1.8081408,3.815072926,0.420886116,1.615477927,4.225553362,1.621364808,3.423477982,1.767102771,0.325576087,6.571735709,1.491774436,2.100456029,3.53072619,5.873114473,5.31552316,3.158134656,0.645695336,5.070049566,5.444994285,3.438178692,5.071828743,0.226782404,5.976201659,4.254216465,1.852643597,1.601635709,5.363720222,4.78E-01,3.024275874,3.095357785,6.027830153,1.933516509,7.30E-01,4.44E-01
DAL4,2.490145281,5.797327517,6.423418244,3.960121943,0.549493275,5.262822246,6.285542139,2.667245748,3.621617709,5.401596905,7.52396643,4.299083658,3.044830537,7.480142139,7.402158349,4.20004415,7.533855868,8.532759854,6.395045266,7.742208617,6.039893501,0.872465793,8.459224395,4.000596699,0.268055765,6.385408677,3.392836033,4.612633989,4.742693364,6.701969945,6.632485278,5.6867582,6.646234309,1.547694703,5.819083813,1.321970142,4.844510151,6.498305838,5.155786135,3.923225965,7.122479716,2.009546781,1.857612351,2.78E-01,4.469315036,6.43134949,4.754235571,4.688772861,6.000357199,7.874177058
DAL5,2.860205799,2.812792451,0.413930192,5.130542955,3.938897329,0.872280473,2.08348653,1.773779719,4.304901409,4.465059366,3.1623405,2.409360113,2.303656616,1.172757037,4.264043902,0.744077512,4.337781403,1.738202571,1.410179819,4.985022834,3.945194348,2.893871707,2.170458105,1.601313155,5.032826604,0.698610777,1.678760008,4.429509755,4.724276976,5.144706617,2.842292578,4.681623019,6.023180576,2.211238917,1.243729521,3.391309173,3.963726171,3.991360659,4.589520293,4.248837665,4.210095279,1.753433242,1.828998874,2.80618003,1.041336405,5.503855374,2.77E-01,3.670688125,1.346432057,4.568007308
DAL7,1.638229152,5.845087632,3.653744766,2.569827483,5.661217251,3.881532518,5.356977112,3.622346946,2.523760488,5.396796946,1.061267317,4.222124239,6.791209807,5.242046643,5.215423595,1.625379463,0.157662244,4.305200471,1.057935753,1.100335297,2.253532179,1.589549811,7.099563707,6.191663965,2.494909975,1.473365684,5.448702675,6.313246328,4.873125922,5.489853054,3.001997345,2.106056763,5.609574,4.50096072,3.510645695,5.383546737,3.728245114,3.779653467,0.664223673,2.786941797,3.118122344,4.005312007,2.554282851,4.746889168,1.295467901,4.263965974,4.927917681,4.208630553,3.253516319,1.807134697
DCG1,4.364535217,3.93803123,2.556354702,4.687821961,3.872324145,2.72525259,3.294774985,0.940116317,4.11924067,1.20682982,3.618169717,4.663177228,2.705107145,3.849155078,3.114577777,5.947041591,5.22984227,3.553257988,2.191901487,1.663238967,1.774056679,3.875228099,0.06028681,2.108039421,0.721391308,4.704196094,3.90607968,1.261092063,1.835600526,2.222308835,2.830413188,3.179583511,4.016060162,4.878319915,0.002967392,4.674378543,4.957552303,2.270389245,1.071927292,1.351681182,2.679057483,2.767577529,8.80E-01,8.97E-02,1.119655637,2.186128312,8.45E-01,3.365997848,2.24E-01,5.91E-02
DUR1,5.664531509,2.326309758,2.567332969,0.788385303,0.716066502,4.405592506,3.6942563,2.38237206,5.85370581,5.75588939,5.777265007,0.699564763,0.931380269,2.407554374,5.024183494,0.581817604,3.070162357,4.987230213,0.309211343,4.013446182,5.886689122,8.107171647,5.012496194,4.622266077,1.888965199,3.833245152,5.014086098,5.18496395,2.516563118,0.589023665,5.008515486,5.4416694,4.714029844,5.108663023,6.269767419,0.487993793,5.560058542,3.342266626,7.041758415,5.37671081,2.7428919,3.565594834,2.344525083,4.988364119,5.686401424,6.073852865,3.153838934,3.756868093,2.41669193,4.913673864
DUR3,0.497635737,3.781518902,3.322483056,4.845411848,4.646496404,6.563457459,3.165959012,5.408260194,5.813760934,1.331792845,0.471483117,0.529839607,0.541909375,5.821051053,2.481516983,4.153088014,5.24098861,3.177688912,4.488965378,2.482988782,2.571268694,5.403230861,2.792648335,2.107481776,4.232294799,4.063385401,1.345716473,0.068333717,1.86244375,4.987363364,4.110641809,1.251479891,1.731173618,3.814857741,5.9095218,1.237470936,1.653863137,4.782884305,2.51913597,2.462872607,4.337572865,3.830165444,4.999859395,2.682255371,5.37E-01,2.657315154,4.773643924,3.413270643,2.224251738,2.971777811
GDH1,4.609389444,5.505606657,5.191138308,3.468894092,4.701289205,5.662172114,6.084143576,4.823718321,6.478375546,6.625146799,3.803121733,2.760056462,1.473996696,1.902610348,4.20786322,4.41592174,5.744311775,5.854156273,3.284761525,3.986039624,0.657348602,7.434027156,4.481374744,0.559512,1.749979398,4.486410633,3.294325753,2.659866554,0.550238029,7.003149161,3.32394611,5.154474797,0.811873995,5.519092476,1.708812861,5.762194265,3.924852559,3.961107963,3.386434894,5.606594435,3.806715164,4.360329531,6.125369817,2.223601715,2.944278976,1.44900994,3.013687189,4.92E-01,8.90E-01,5.736827997
PUT1,3.192718454,0.038086585,4.211467391,3.01451285,6.233107201,2.510276596,5.456584898,1.976499787,3.338135476,4.113662675,1.908738387,0.108600012,4.440617245,3.557540192,6.635056104,5.923446172,2.220443001,0.32537763,4.827566334,6.120499968,3.742093332,5.339899186,5.061399219,2.476604933,1.080398094,5.467740846,3.496266779,1.770453191,2.962375028,0.435016646,4.813745386,2.864219452,6.221378746,2.074854686,5.45592101,2.148323845,5.983585321,4.547817119,0.604401654,2.923018356,1.526734826,8.86E-01,3.933397888,5.404087917,5.228702887,1.123792078,3.902124585,1.94241339,3.83329513,4.239787017
PUT2,1.330696496,7.132485167,0.344519854,5.643144553,7.819621578,6.498143383,1.483639525,4.292928326,5.314173996,1.67625276,4.110393559,3.44950208,2.007649573,3.723000758,1.521104543,5.100156761,1.119399012,5.807002809,1.132070673,4.131924689,5.440001785,6.850628566,1.993533863,1.670454965,4.32304371,1.814549089,3.176396923,2.06510634,5.491875427,2.373261176,3.301294553,5.318209188,5.414202743,2.701908964,5.109477917,2.452099062,4.100661531,6.805078989,2.990364416,4.884004495,4.355293573,1.24E-01,6.39E-01,4.821178496,1.48153568,2.818392177,5.002519645,2.704549462,2.248251679,5.814176311
PUT4,5.598332951,4.409068091,2.218618452,3.210597579,5.04815017,3.807270892,3.214907328,4.613076655,3.710687918,4.410840549,3.983035649,4.664640503,5.81011754,5.100026938,5.097692301,5.923237163,3.917763471,2.218873209,3.601585555,0.936241263,5.441072966,5.514582473,4.110415293,4.174291837,1.545219309,0.643978159,3.547996055,4.061538066,4.798533166,4.248330106,2.689434694,4.204372444,0.855145312,4.085884946,1.253452798,2.82105748,1.963228863,3.559265494,1.145447566,3.154941053,2.150646237,3.098985003,4.129080731,6.219168555,4.151448178,5.53547943,2.012434953,5.281201841,2.036644775,5.599244602
UGA1,0.887758413,6.698958504,2.216474991,1.162408138,4.558589854,0.583284001,6.47252225,2.994322362,2.095960027,4.801030773,2.752445706,2.769870132,0.001151234,7.824768226,3.569955023,4.024910696,6.802806603,0.770643517,1.92392074,3.604136429,1.311900469,0.313660399,4.714171891,4.604914142,3.347377142,3.638302248,1.315727131,4.023499345,6.183975353,3.808190977,5.874569744,7.49892385,1.88072125,3.764008753,6.34819065,0.385229333,4.599794482,1.813148849,3.965899207,4.181759563,5.748929017,1.092154805,2.405773911,3.55349818,5.826315764,4.37E-02,6.16E-01,2.810200288,4.420377994,5.038724488
UGA2,4.701079421,1.94813981,4.152513915,4.027787888,0.060010174,2.858941054,4.245863542,4.316210317,4.155649003,4.622137071,1.04775595,5.093591035,4.430742498,1.893094003,2.147130578,1.682618517,0.997325801,0.717191014,4.81625106,1.28473766,2.456145174,2.499981812,2.027751898,0.831681204,4.200428196,3.670261414,2.454051458,3.094961448,1.122495459,4.157492722,3.087411487,0.237669678,2.476784135,4.663547579,3.295153741,4.068526067,4.237147747,2.985291033,0.142581547,3.33742038,1.443913375,4.230196918,6.44E-01,5.477946557,2.415915437,4.484841328,4.235504454,7.81E-01,3.648328022,4.019281116
GAP1,0.624915699,6.93684686,5.695239568,10.74024222,2.853677896,6.878686136,4.635668136,4.500141299,6.103168438,3.056382056,4.805629089,8.761034367,3.367822259,5.548120791,4.602373915,2.76685683,4.283441697,5.537754884,2.728128656,3.510573686,6.86871287,8.678547442,5.751265248,7.05233955,9.320538913,4.437519609,7.457610073,5.615819338,1.285283367,3.889364113,1.05045086,10.30090921,3.588383022,4.483842302,7.622501335,5.034272788,6.719653047,7.224803819,8.168997537,4.207088623,4.40536131,2.085445754,6.452932989,6.869349661,1.409406409,3.668339226,1.421800508,8.40E-01,6.223050421,5.050817188
UGA4,2.978495404,2.74373731,4.027500837,3.717134255,4.28078777,2.54720805,0.795907228,2.972759614,3.800183036,4.465938289,4.452058268,1.313146087,3.760009651,5.440915749,2.888916139,0.472449071,3.826680727,2.956886495,0.760859871,4.184033123,3.369777413,5.446656182,5.859271842,5.598978868,5.461218586,2.213528716,5.676217628,1.242203616,5.532594154,3.237135563,3.663682645,6.270150702,1.757484137,6.15029831,1.87582284,5.388059637,2.386690133,1.592450491,5.30869503,2.164219774,5.626165747,1.561040629,5.571712842,4.822555631,9.37E-01,2.920538395,3.849603126,2.203148304,4.406540187,4.219128566
CLB2,5.828278665,5.937831129,2.281269063,6.453340679,5.007075767,6.894579408,4.639917136,5.569777388,4.154908504,5.655885406,3.322315778,2.689413564,4.743229105,5.583931184,1.774358924,1.004697895,5.715254205,4.648953774,3.863006662,1.836870668,2.885602428,6.456335862,2.56367732,6.374102842,6.40465325,5.504657873,8.238437462,5.264228586,6.462873436,6.915100731,7.966165586,0.222220744,4.867487858,2.12728651,5.074844022,5.060141723,6.68958866,3.156822992,1.636065018,6.64429322,4.065302915,5.574962039,3.302321349,5.612232216,6.094958367,2.056514754,5.927817196,8.518053845,2.83E-01,1.12E-01
STA1,3.961895876,6.18025985,5.56051615,3.04079037,7.460662126,1.975532358,1.657680246,5.796304627,7.60035224,5.88746715,1.287218192,3.951965245,2.088546474,3.498502634,5.482163228,7.258235421,4.991486198,6.423025873,2.462691091,7.517799106,5.843460556,2.934446046,3.242776702,5.194371426,6.509018946,2.018163946,2.96401169,3.718110948,1.756393067,6.453857939,4.118032082,6.386849332,4.29593984,5.333347961,6.111076234,4.786053019,2.317569301,6.521045377,3.65250236,3.074381936,4.889690805,4.996374937,4.463205251,3.589766876,6.082126979,5.555203625,1.99767569,6.043371372,8.77E-01,3.35291555
STA2,3.935058234,7.69344303,0.474753244,8.350863181,5.276620378,4.902793564,4.209403715,5.800371181,7.834701945,4.207312401,1.650243584,1.988095556,6.130038201,5.530613057,0.139157389,1.390090637,4.717325431,1.350459848,1.039268329,2.112651939,5.639786736,6.601046902,1.360054923,4.157226435,2.985754261,5.909361338,4.282464314,1.045814588,4.304157743,2.525462934,7.198599848,5.500143785,2.285837498,6.24855185,3.780704967,5.335118603,1.989441682,4.080584002,7.390658517,4.968014479,6.689550113,5.689058664,5.129117035,6.275974807,3.132911277,9.70E-01,7.74E-01,6.585552657,4.610747405,2.357657134
GAL10,4.659109833,4.316922216,4.235757632,0.572367439,1.45929148,0.797538162,3.440946388,6.508880055,5.676309957,1.586123943,4.055545829,5.979025358,5.875609944,5.159702637,3.05106811,1.340743578,4.31270247,3.785434096,2.96952758,4.777063271,4.933465883,2.054753151,3.193789257,1.794309277,0.306629993,0.878983352,5.775289284,1.307855661,4.223290294,3.628969595,2.548706404,2.300505619,4.759656608,6.221042842,4.16270458,1.641880487,5.645591356,3.931479151,4.428249639,6.116577211,2.555802829,4.992744459,3.662879864,4.033739692,1.428890204,2.854761312,4.85E-01,2.457689147,2.326092177,1.372275379
GAL7,1.692350449,2.616284819,3.795727682,0.162688023,2.09559999,4.914476965,0.816450487,2.15068545,5.288844252,3.918470055,1.260292411,4.752958562,2.842515175,3.650816692,1.573468873,3.094334487,3.232985485,2.663237888,1.990433017,0.579085302,4.440077127,2.83588086,4.038235422,3.082006287,5.140472096,2.483051748,6.012647326,3.073951974,1.003670146,3.933299731,4.392097074,1.846835747,1.618519556,3.119917653,1.587412142,1.945494351,0.24176192,2.319369468,0.742545737,3.695356276,8.44E-01,4.55879144,2.125143672,4.08894766,4.506766817,5.30130082,2.258192273,2.889318482,2.171792623,4.107467943
FUR4,3.850375523,4.03847694,5.952516796,0.228333817,5.427578828,3.047530708,1.107321094,3.773119596,1.67625578,1.507354991,4.532114952,0.174895571,3.735735331,6.061279443,0.251116584,2.149030251,5.199239933,6.271136948,1.680357134,4.938469337,5.595875821,5.654253636,0.029145499,3.304775549,6.09615287,1.456863034,4.439176317,4.138991134,3.544147158,4.969328189,3.706161307,4.43908984,3.808023993,3.630640468,4.264477447,0.749500493,3.980736626,3.398629002,5.737942186,0.108534899,3.420610905,4.164780339,6.72E-01,1.508553054,5.201756155,7.751863785,6.141853432,4.838647615,2.347906347,1.742840897
GAL3,6.266480569,3.955791474,3.643247149,5.56542729,1.394060979,2.266993532,5.920349088,4.533194989,6.604591506,5.501577775,2.463318457,1.953791925,4.213535281,3.934027926,5.313805526,3.450001607,5.232335538,0.867219453,3.507616651,5.80823384,5.135842711,0.529172254,5.628041135,5.461596707,0.568500625,2.323349006,1.065612629,1.223580685,3.603932226,1.615607943,1.834472926,5.899575898,6.794251847,14.21216732,5.739743233,8.144681401,6.196579468,0.919252319,6.090361332,1.599767362,1.452175932,5.044732755,3.395800524,5.589861543,5.642790553,6.294005413,5.623869019,1.793461079,1.916042327,1.875509235
GAL80,7.644057855,4.460468852,7.381212302,5.423542562,6.678869823,3.459322024,0.260894454,9.049023438,12.66066503,7.084667927,4.725810954,4.53690918,5.56156974,1.030262466,7.592129411,0.450648459,5.318694532,4.187219841,4.707855695,1.664174855,6.748863308,5.328706395,3.153469218,7.15090064,5.070820047,6.949124341,3.074011893,8.168318651,6.301253668,1.850464936,2.701156769,9.659866544,0.883554409,4.509569374,4.760373278,10.66876459,9.622179804,5.347936665,6.755788403,0.51704259,5.601327867,6.017017455,6.321527719,2.441310948,3.881678921,10.70358557,6.09850387,6.382058973,1.450281361,5.964314221
GCY1,3.32103786,4.271818178,0.380297002,3.189945532,1.898621207,5.211549104,6.690982905,5.771899305,2.782972341,4.616876124,4.070783809,2.993178563,3.395798249,3.642710143,4.908664674,6.283754723,5.341334447,5.657410097,5.887937208,1.940853662,1.435859871,0.987821411,4.156495337,5.717408163,3.338597944,5.778100055,0.792458166,3.685218422,1.140223373,2.546371314,2.75226429,1.332000335,0.112011449,6.442623617,2.15941937,4.863047469,0.267034933,2.712545125,0.882989356,4.093470719,1.719190525,4.918139371,2.429858007,1.496251629,2.723486912,8.25E-01,1.809736618,1.355755448,6.221823215,6.28240596
LAP3,4.959224681,6.803391143,1.761079877,8.230466953,6.927485664,6.642332067,5.017879447,7.971236268,2.604822874,0.138707402,6.073946121,3.91426408,0.997006484,1.710232777,6.695961489,2.672763597,4.621694717,4.189825557,6.428065031,7.104588626,4.340171102,0.033519696,4.720131157,3.182317846,5.929708516,8.223711885,6.81055906,0.981977761,5.672468365,7.14024333,7.894387214,5.848278342,5.34910394,17.06848425,7.032159151,5.318937103,9.024663296,6.446507599,8.913699218,5.884312037,7.408953131,4.851249058,6.203167421,6.3163965,3.58E-01,10.33538124,1.839771968,4.357200862,7.620038992,7.09E-03
MEL1,3.878472196,5.341304359,0.885760716,5.646393132,1.692049864,0.122821414,4.699928549,2.282183155,1.50877549,3.08988125,6.855071307,5.677877976,2.747443524,4.598069637,5.897661379,5.896119472,4.814996151,5.548121735,2.847450073,1.912841772,2.755460714,0.322910518,2.954212898,6.418261578,7.752285162,5.792470631,1.06813551,1.555254524,2.097958786,6.326614142,1.031762356,3.978472581,2.403057813,8.716997308,0.088334413,4.80317409,9.001133251,2.394712358,4.150330881,6.186024521,1.597302914,2.705820202,4.636876674,1.109271359,5.871735582,1.038652361,3.211607913,3.369062167,7.292188303,4.1366892
